player_id,player_name,es_toi_min,CNFI_SA,CNFI_SA_per60,CNFI_SA_lo95,CNFI_SA_hi95,CNFI_centrality,MNFI_SA,MNFI_SA_per60,MNFI_SA_lo95,MNFI_SA_hi95,MNFI_centrality,FNFI_SA,FNFI_SA_per60,FNFI_SA_lo95,FNFI_SA_hi95,FNFI_centrality,TNFI_SA,TNFI_SA_per60,TNFI_SA_lo95,TNFI_SA_hi95,P2_weighted,TNFI_rank_raw,P2_weighted_rank,rank_delta,weighting_flag
8484145,Zach Benson,2305.42,329,8.5624,7.7428,9.4565,4.316,219,5.6996,5.0223,6.4599,7.616,134,3.4874,2.9578,4.1066,8.097,682,17.7495,16.6558,18.8904,1.8216,119,204,-85,HIGH_DANGER_MIX
8481068,Yegor Sharangovich,4752.73,604,7.6251,7.0745,8.2109,4.129,483,6.0975,5.601,6.6321,7.7,319,4.0272,3.6207,4.4751,7.809,1406,17.7498,16.9804,18.537,1.7609,120,133,-13,HIGH_DANGER_MIX
8475149,Marcus Johansson,4596.98,535,6.9828,6.4457,7.5583,4.344,432,5.6385,5.1525,6.1651,7.095,393,5.1295,4.665,5.6354,6.911,1360,17.7508,16.9695,18.5523,1.6649,121,39,82,LOW_DANGER_MIX
8480068,Ryan Poehling,3412.87,446,7.8409,7.187,8.5441,4.213,335,5.8895,5.3172,6.5155,7.579,229,4.0259,3.5508,4.5592,7.341,1010,17.7563,16.851,18.6878,1.7659,122,139,-17,HIGH_DANGER_MIX
8482110,Dawson Mercer,5399.6,697,7.745,7.2237,8.2969,4.188,542,6.0227,5.5582,6.5203,7.022,359,3.9892,3.6084,4.4063,6.994,1598,17.7569,17.034,18.4945,1.7804,123,158,-35,HIGH_DANGER_MIX
8477450,Jason Dickinson,4218.65,580,8.2491,7.6447,8.8917,4.117,423,6.0161,5.4935,6.5814,7.189,246,3.4987,3.0978,3.9473,7.671,1249,17.764,16.9474,18.5999,1.8275,124,213,-89,HIGH_DANGER_MIX
8471228,Alexander Radulov,857.17,107,7.4898,6.263,8.9204,4.299,89,6.2298,5.1098,7.5645,6.685,58,4.0599,3.163,5.1899,6.379,254,17.7795,16.0063,19.6687,1.7462,125,115,10,
8476952,Dominic Toninato,816.67,100,7.3469,6.1005,8.7994,4.26,77,5.6571,4.5641,6.9734,6.779,65,4.7755,3.7746,6.0086,6.385,242,17.7796,15.9546,19.7046,1.7144,126,79,47,LOW_DANGER_MIX
8484801,Macklin Celebrini,2017.75,286,8.5045,7.6312,9.4574,3.99,180,5.3525,4.6517,6.1456,8.272,132,3.9252,3.3257,4.6228,7.667,598,17.7822,16.6087,18.9977,1.815,127,197,-70,HIGH_DANGER_MIX
8481789,Tye Kartye,1856.98,251,8.1099,7.2219,9.0882,4.187,158,5.1051,4.3941,5.9188,7.582,142,4.5881,3.9141,5.3669,7.12,551,17.8031,16.5825,19.0737,1.749,128,121,7,
8475692,Mats Zuccarello,5070.05,609,7.207,6.6874,7.7614,4.297,477,5.6449,5.1811,6.1458,7.593,419,4.9585,4.5226,5.4325,7.124,1505,17.8105,17.0655,18.5742,1.6874,129,55,74,LOW_DANGER_MIX
8477933,Sam Reinhart,5525.77,722,7.8396,7.3215,8.3879,4.119,501,5.44,5.0024,5.9112,7.251,418,4.5387,4.1377,4.9748,7.811,1641,17.8183,17.1034,18.5487,1.7471,130,118,12,LOW_DANGER_MIX
8476881,Tomas Hertl,5227.15,669,7.6791,7.1523,8.2392,4.265,505,5.7967,5.3339,6.2953,7.578,379,4.3504,3.9472,4.7914,7.164,1553,17.8262,17.0925,18.5787,1.7464,131,117,14,LOW_DANGER_MIX
8482201,Gage Goncalves,1221.75,153,7.5138,6.4689,8.6966,4.333,116,5.6967,4.7843,6.7592,7.888,94,4.6163,3.7964,5.5935,7.543,363,17.8269,16.3261,19.3967,1.7238,132,86,46,LOW_DANGER_MIX
8479675,Trevor Moore,4646.25,606,7.8257,7.2633,8.4255,4.201,431,5.5658,5.0855,6.087,7.891,344,4.4423,4.0116,4.9157,6.994,1381,17.8337,17.0565,18.633,1.7461,133,114,19,LOW_DANGER_MIX
8477949,Alex Tuch,5022.92,664,7.9316,7.3863,8.5104,4.136,504,6.0204,5.5399,6.5373,7.331,325,3.8822,3.4936,4.3106,7.415,1493,17.8343,17.0851,18.6014,1.8003,134,175,-41,HIGH_DANGER_MIX
8483489,Fraser Minten,857.82,134,9.3726,8.0055,10.9197,4.06,59,4.1268,3.221,5.2614,8.017,62,4.3366,3.4066,5.4935,5.952,255,17.836,16.0548,19.718,1.8104,135,191,-56,HIGH_DANGER_MIX
8474715,Cam Atkinson,2282.3,300,7.8868,7.093,8.757,4.26,216,5.6785,4.9989,6.4413,7.384,163,4.2852,3.694,4.9639,7.104,679,17.8504,16.7485,18.9979,1.7633,136,138,-2,
8482177,Marat Khusnutdinov,1491.65,194,7.8034,6.8344,8.8829,3.82,125,5.028,4.2461,5.9358,7.528,125,5.028,4.2461,5.9358,7.064,444,17.8594,16.4959,19.2769,1.7311,137,97,40,LOW_DANGER_MIX
8475793,Ryan Johansen,2496.67,307,7.3778,6.6386,8.1846,4.524,254,6.1041,5.4282,6.8518,7.303,183,4.3979,3.8225,5.0507,7.426,744,17.8798,16.8204,18.9718,1.7272,138,90,48,LOW_DANGER_MIX
8481186,Logan O'Connor,3696.73,508,8.2451,7.6012,8.933,4.411,348,5.6482,5.108,6.2382,7.296,246,3.9927,3.5369,4.502,7.012,1102,17.8861,17.013,18.7817,1.7933,139,168,-29,HIGH_DANGER_MIX
8478413,Jordan Greenway,3165.77,360,6.823,6.1869,7.5143,4.261,312,5.9133,5.3188,6.5653,6.929,272,5.1551,4.5988,5.771,7.103,944,17.8914,16.9491,18.8604,1.6734,140,42,98,LOW_DANGER_MIX
8480995,Pontus Holmberg,2164.8,275,7.622,6.8191,8.5027,4.276,205,5.6818,4.9838,6.465,7.902,166,4.6009,3.9721,5.3188,7.404,646,17.9047,16.7688,19.08,1.742,141,109,32,LOW_DANGER_MIX
8476539,Jonathan Marchessault,5216.33,700,8.0516,7.5132,8.6234,4.053,528,6.0732,5.5999,6.5825,7.595,329,3.7843,3.4076,4.2,7.799,1557,17.9091,17.1743,18.6641,1.8147,142,196,-54,HIGH_DANGER_MIX
8484136,Max Sasson,702.93,106,9.0478,7.5739,10.7477,3.179,56,4.78,3.7111,6.1221,8.446,48,4.0971,3.113,5.362,7.896,210,17.9249,15.9632,20.0144,1.906,143,317,-174,HIGH_DANGER_MIX
8478498,Jake DeBrusk,4626.78,603,7.8197,7.2556,8.4198,4.131,452,5.8615,5.3678,6.3947,7.08,328,4.2535,3.8306,4.7187,7.753,1383,17.9347,17.1527,18.735,1.7736,144,150,-6,
8476479,Phillip Danault,5106.88,700,8.2242,7.6744,8.8063,4.299,464,5.4515,4.9967,5.9429,7.634,363,4.2648,3.8609,4.7072,6.573,1527,17.9405,17.196,18.7023,1.7792,145,155,-10,
8481013,Jonatan Berggren,2082.93,279,8.0367,7.1992,8.9546,4.391,194,5.5883,4.8835,6.3825,7.515,150,4.3208,3.7008,5.0351,7.333,623,17.9458,16.7886,19.1463,1.7668,146,141,5,
8483524,Shane Wright,1553.15,193,7.4558,6.5273,8.497,4.14,146,5.6402,4.8289,6.5727,7.678,126,4.8675,4.1139,5.7462,7.619,465,17.9635,16.6295,19.3603,1.7241,147,87,60,LOW_DANGER_MIX
8475728,Johan Larsson,594.53,64,6.4588,5.1083,8.1014,4.266,72,7.2662,5.8323,8.9805,7.764,42,4.2386,3.1586,5.6425,7.31,178,17.9637,15.8251,20.2287,1.7282,148,91,57,LOW_DANGER_MIX
8475768,Jaden Schwartz,4015.72,493,7.3661,6.7781,7.9962,4.209,406,6.0662,5.529,6.6482,7.071,304,4.5422,4.0749,5.0574,7.954,1203,17.9744,17.1349,18.8343,1.7451,149,112,37,LOW_DANGER_MIX
8482074,Connor Zary,2106.25,295,8.4036,7.5544,9.3333,4.142,202,5.7543,5.0439,6.5544,7.772,134,3.8172,3.2386,4.4921,7.47,631,17.9751,16.8261,19.1721,1.8199,150,202,-52,HIGH_DANGER_MIX
8478445,Mathew Barzal,4848.1,662,8.1929,7.6304,8.7903,4.281,475,5.8786,5.3955,6.4001,7.678,316,3.9108,3.5143,4.3488,7.475,1453,17.9823,17.2187,18.7657,1.8046,151,185,-34,HIGH_DANGER_MIX
8482713,Mackie Samoskevich,1437.52,186,7.7634,6.779,8.861,4.102,130,5.426,4.5992,6.3802,7.631,115,4.7999,4.0227,5.7082,7.687,431,17.9894,16.5961,19.4346,1.7375,152,104,48,LOW_DANGER_MIX
8483468,Jiri Kulich,829.1,112,8.1052,6.8105,9.6038,4.464,80,5.7894,4.6934,7.1102,7.65,57,4.125,3.2068,5.2828,8.035,249,18.0195,16.2081,19.9458,1.7795,153,157,-4,
8480893,Kirill Marchenko,3865.8,538,8.3501,7.7165,9.0259,4.48,360,5.5875,5.0615,6.1613,7.575,263,4.0819,3.6308,4.5842,7.57,1161,18.0196,17.1639,18.8972,1.7843,154,163,-9,
8476925,Colton Sissons,4453.77,573,7.7193,7.1481,8.3281,4.332,432,5.8198,5.3186,6.362,7.556,333,4.4861,4.0441,4.9716,7.429,1338,18.0252,17.227,18.8421,1.7528,155,127,28,LOW_DANGER_MIX
8476826,Yanni Gourde,4848.17,579,7.1656,6.6361,7.7317,4.416,503,6.225,5.7289,6.7593,7.324,375,4.6409,4.2097,5.1126,7.403,1457,18.0316,17.2675,18.8158,1.7187,156,81,75,LOW_DANGER_MIX
8479661,Tanner Jeannot,3718.5,483,7.7935,7.1689,8.4659,4.364,359,5.7927,5.2485,6.3883,7.446,276,4.4534,3.9744,4.9864,7.486,1118,18.0395,17.1703,18.9383,1.7529,157,128,29,LOW_DANGER_MIX
8475791,Taylor Hall,3583.12,478,8.0042,7.36,8.6961,4.079,367,6.1455,5.5753,6.7672,7.112,233,3.9016,3.4447,4.4147,7.652,1078,18.0513,17.164,18.9654,1.8293,158,216,-58,HIGH_DANGER_MIX
8474176,Carl Hagelin,671.12,86,7.6887,6.2984,9.3356,4.326,68,6.0794,4.8437,7.5896,6.397,48,4.2914,3.2626,5.6143,6.021,202,18.0595,16.0529,20.2082,1.7938,159,169,-10,
8481560,Arthur Kaliyev,2046.12,293,8.5919,7.7218,9.5432,4.509,200,5.8648,5.1376,6.683,7.155,123,3.6068,3.0371,4.2759,7.065,616,18.0635,16.8952,19.2786,1.8366,160,231,-71,HIGH_DANGER_MIX
8482079,Marco Rossi,3128.22,405,7.768,7.0898,8.5018,4.242,278,5.3321,4.764,5.9615,8.291,259,4.9677,4.4188,5.5787,7.517,942,18.0678,17.1195,19.0478,1.7291,161,93,68,LOW_DANGER_MIX
8482691,Aatu Räty,853.1,123,8.6508,7.333,10.1621,3.642,85,5.9782,4.8784,7.2948,8.106,49,3.4463,2.6233,4.5081,8.061,257,18.0753,16.2867,19.9749,1.9121,162,325,-163,HIGH_DANGER_MIX
8477511,Anthony Mantha,3091.4,388,7.5306,6.8585,8.2604,4.335,322,6.2496,5.6334,6.9263,7.727,222,4.3087,3.7944,4.8879,6.482,932,18.0889,17.1358,19.0762,1.7667,163,140,23,LOW_DANGER_MIX
8477497,Sean Monahan,3736.13,471,7.564,6.9486,8.226,4.214,355,5.7011,5.1618,6.2907,7.442,301,4.8339,4.3359,5.3839,7.904,1127,18.0989,17.2291,18.9945,1.736,164,102,62,LOW_DANGER_MIX
8484164,Dalibor Dvorsky,546.82,78,8.5586,6.9469,10.4637,3.346,48,5.2668,4.0095,6.8657,7.167,39,4.2793,3.1555,5.759,7.282,165,18.1048,15.8805,20.483,1.8801,165,284,-119,HIGH_DANGER_MIX
8477496,Elias Lindholm,5397.1,660,7.3373,6.829,7.878,4.064,544,6.0477,5.5828,6.5469,7.403,425,4.7248,4.3114,5.1742,7.195,1629,18.1097,17.3839,18.8531,1.7496,166,122,44,LOW_DANGER_MIX
8482089,Jake Neighbours,3245.55,471,8.7073,8.0043,9.4583,4.346,315,5.8234,5.2398,6.4624,7.911,194,3.5864,3.1272,4.1072,7.686,980,18.1171,17.1815,19.0758,1.8564,167,257,-90,HIGH_DANGER_MIX
8478020,Michael Amadio,3884.5,516,7.9701,7.3524,8.6335,4.436,375,5.7923,5.2594,6.3745,7.477,282,4.3558,3.8916,4.8717,6.89,1173,18.1182,17.2662,18.9983,1.7731,168,149,19,LOW_DANGER_MIX
8481556,John Beecher,1373.93,177,7.7296,6.7282,8.8545,4.198,143,6.2448,5.3411,7.2805,7.49,95,4.1487,3.4136,5.0275,7.074,415,18.1232,16.7004,19.6104,1.7861,169,164,5,
8482078,Lucas Raymond,5575.17,758,8.1576,7.633,8.7127,4.141,527,5.6716,5.2276,6.1494,6.945,399,4.294,3.9056,4.7181,7.424,1684,18.1232,17.409,18.8549,1.8119,169,193,-24,HIGH_DANGER_MIX
8479999,Casey Mittelstadt,4548.52,613,8.0862,7.5084,8.6992,3.995,453,5.9756,5.4729,6.5175,7.528,308,4.0629,3.6459,4.5227,7.471,1374,18.1246,17.3324,18.933,1.8287,171,215,-44,HIGH_DANGER_MIX
8475726,Tyler Toffoli,4884.57,649,7.972,7.4175,8.5598,3.992,480,5.8961,5.4135,6.4155,7.475,347,4.2624,3.8497,4.7148,6.867,1476,18.1306,17.3659,18.9107,1.8105,172,192,-20,HIGH_DANGER_MIX
8483431,Logan Cooley,2568.92,350,8.1747,7.411,9.003,4.586,244,5.6989,5.0543,6.4157,7.725,183,4.2742,3.7149,4.91,7.705,777,18.1477,17.0998,19.2299,1.7738,173,151,22,LOW_DANGER_MIX
8480797,Joel Farabee,4919.47,630,7.6838,7.1415,8.2623,4.325,525,6.4031,5.9043,6.94,7.438,334,4.0736,3.6721,4.5164,7.614,1489,18.1605,17.4014,18.9416,1.7965,174,172,2,
8480018,Nick Suzuki,6269.3,894,8.556,8.0502,9.0889,3.906,616,5.8954,5.4682,6.3527,7.664,388,3.7133,3.3715,4.0878,7.229,1898,18.1647,17.4906,18.8551,1.8763,175,279,-104,HIGH_DANGER_MIX
8473419,Brad Marchand,4753.53,621,7.8384,7.2807,8.4303,4.256,497,6.2732,5.7698,6.8138,7.475,322,4.0643,3.656,4.5138,7.494,1440,18.176,17.4002,18.9672,1.8028,176,178,-2,
8480027,Jason Robertson,5700.35,723,7.6101,7.1072,8.144,4.415,512,5.3891,4.9605,5.8516,7.58,492,5.1786,4.7581,5.6333,7.492,1727,18.1778,17.4713,18.9025,1.7091,177,73,104,LOW_DANGER_MIX
8475287,Erik Haula,4614.85,582,7.5669,7.0105,8.16,4.333,480,6.2407,5.7317,6.7889,7.281,338,4.3945,3.9643,4.867,7.802,1400,18.2021,17.4158,19.0069,1.7793,178,156,22,LOW_DANGER_MIX
8484762,Beckett Sennecke,711.52,106,8.9387,7.4769,10.6143,3.764,61,5.1439,4.0365,6.5113,7.279,49,4.132,3.1467,5.3894,8.286,216,18.2146,16.2439,20.2872,1.8783,179,283,-104,HIGH_DANGER_MIX
8481535,Nils Hoglander,2844.07,384,8.1011,7.3771,8.8845,4.159,267,5.6328,5.0222,6.3094,7.464,213,4.4936,3.947,5.1092,7.042,864,18.2274,17.2301,19.2573,1.8042,180,182,-2,
8480459,Pius Suter,4526.55,611,8.0989,7.5194,8.7139,4.16,459,6.0841,5.576,6.6315,7.32,306,4.0561,3.6385,4.5168,6.954,1376,18.2391,17.4436,19.0509,1.8273,181,212,-31,HIGH_DANGER_MIX
8477416,Oliver Bjorkstrand,5023.27,630,7.525,6.9929,8.0922,4.346,527,6.2947,5.8045,6.8218,7.385,371,4.4314,4.0169,4.8854,7.757,1528,18.2511,17.4979,19.0242,1.7728,182,148,34,LOW_DANGER_MIX
8478047,Michael Bunting,4782.8,660,8.2797,7.7103,8.8832,4.302,483,6.0592,5.5657,6.5907,6.888,312,3.914,3.5146,4.355,7.811,1455,18.2529,17.4795,19.0436,1.8434,183,238,-55,HIGH_DANGER_MIX
8481624,Ilya Mikheyev,3970.47,536,8.0998,7.4841,8.7598,4.351,418,6.3166,5.7672,6.9133,7.404,254,3.8383,3.4069,4.3213,7.472,1208,18.2548,17.4099,19.1267,1.8297,184,217,-33,HIGH_DANGER_MIX
8483464,Marco Kasper,1557.75,211,8.1271,7.16,9.1993,4.427,142,5.4694,4.6703,6.3875,7.106,121,4.6606,3.9233,5.521,6.81,474,18.2571,16.9137,19.6524,1.782,185,160,25,LOW_DANGER_MIX
8479542,Brandon Hagel,5531.02,661,7.1705,6.6733,7.6993,4.109,576,6.2484,5.7818,6.748,6.981,448,4.8599,4.4457,5.309,7.196,1685,18.2787,17.5593,19.0145,1.75,186,123,63,LOW_DANGER_MIX
8478474,Lawson Crouse,4611.08,616,8.0155,7.4447,8.6232,4.244,450,5.8555,5.3615,6.3898,7.642,339,4.4111,3.9802,4.8848,7.614,1405,18.282,17.4953,19.089,1.7989,187,173,14,LOW_DANGER_MIX
8478233,Andrew Mangiapane,4442.67,563,7.6035,7.0354,8.2093,4.229,475,6.4151,5.8897,6.9803,7.242,316,4.2677,3.8358,4.7434,7.804,1354,18.2863,17.4832,19.1069,1.8033,188,181,7,
8475193,Tomas Tatar,3510.6,459,7.8448,7.199,8.5373,4.355,349,5.9648,5.3963,6.5845,6.986,262,4.4779,3.9833,5.0273,7.0,1070,18.2875,17.385,19.2113,1.7949,189,170,19,LOW_DANGER_MIX
8481528,Dylan Cozens,5070.68,714,8.4486,7.8899,9.0388,4.098,500,5.9164,5.4417,6.4267,7.134,334,3.9521,3.5617,4.3816,7.323,1548,18.3171,17.5645,19.085,1.8675,190,269,-79,HIGH_DANGER_MIX
8477402,Pavel Buchnevich,5300.6,688,7.7878,7.2604,8.3462,4.292,597,6.7577,6.2633,7.2848,7.36,334,3.7807,3.4066,4.1922,6.958,1619,18.3262,17.5896,19.077,1.8396,191,234,-43,HIGH_DANGER_MIX
8480901,Karson Kuhlman,945.52,127,8.0591,6.8398,9.4476,4.394,102,6.4727,5.3772,7.7518,7.412,60,3.8074,2.9754,4.8475,5.767,289,18.3392,16.6188,20.1353,1.8365,192,230,-38,HIGH_DANGER_MIX
8476887,Filip Forsberg,5068.33,667,7.8961,7.3548,8.4718,4.265,516,6.1085,5.6273,6.6267,7.411,367,4.3446,3.9359,4.7928,7.515,1550,18.3492,17.5984,19.1202,1.8031,193,179,14,LOW_DANGER_MIX
8481523,Kirby Dach,2955.87,370,7.5105,6.8235,8.2552,3.992,317,6.4347,5.7954,7.1345,7.388,220,4.4657,3.9303,5.0669,7.405,907,18.4108,17.4281,19.4221,1.8042,194,182,12,LOW_DANGER_MIX
8475745,Charlie Coyle,5213.95,650,7.4799,6.9584,8.0345,4.249,527,6.0645,5.591,6.5731,7.017,424,4.8792,4.4523,5.343,7.323,1601,18.4237,17.681,19.183,1.7711,195,146,49,LOW_DANGER_MIX
8477940,Nikolaj Ehlers,4268.8,600,8.4333,7.8267,9.0779,4.192,420,5.9033,5.3884,6.4609,6.755,291,4.0901,3.6592,4.5673,7.56,1311,18.4267,17.6063,19.2662,1.8563,196,255,-59,HIGH_DANGER_MIX
8480880,Jakub Lauko,1220.88,162,7.9614,6.8878,9.1718,3.92,117,5.7499,4.8335,6.8174,7.376,96,4.7179,3.8889,5.7046,8.01,375,18.4293,16.9133,20.0143,1.8127,197,195,2,
8483609,Adam Klapka,758.5,101,7.9895,6.6535,9.5579,3.723,63,4.9835,3.93,6.2958,8.444,69,5.4581,4.3537,6.8173,7.478,233,18.4311,16.5348,20.4683,1.7617,198,135,63,LOW_DANGER_MIX
8481019,David Gustafsson,1014.45,125,7.3932,6.267,8.6966,4.296,102,6.0328,5.0135,7.2384,6.578,85,5.0274,4.098,6.1497,7.012,312,18.4533,16.8033,20.2069,1.7623,199,136,63,LOW_DANGER_MIX
8478831,Kevin Stenlund,2829.9,380,8.0568,7.3325,8.8401,4.5,259,5.4914,4.8865,6.1622,7.035,232,4.9189,4.3457,5.5597,7.392,871,18.4671,17.4623,19.5019,1.7771,200,153,47,LOW_DANGER_MIX
8480830,Andrei Svechnikov,4550.57,654,8.6231,8.0288,9.2518,4.294,461,6.0784,5.5718,6.6241,7.349,286,3.771,3.3693,4.2162,7.294,1401,18.4724,17.676,19.2848,1.8808,201,285,-84,HIGH_DANGER_MIX
8478438,Tommy Novak,3004.2,384,7.6693,6.9818,8.4148,4.268,340,6.7905,6.1406,7.5006,7.979,201,4.0144,3.511,4.5846,6.756,925,18.4741,17.5001,19.4801,1.8317,202,220,-18,HIGH_DANGER_MIX
8480355,Mark Kastelic,2208.43,283,7.6887,6.8922,8.5657,4.265,223,6.0586,5.3467,6.856,7.413,174,4.7273,4.097,5.4473,7.213,680,18.4746,17.3437,19.6528,1.778,203,154,49,LOW_DANGER_MIX
8476480,Vladislav Namestnikov,3981.65,548,8.2579,7.6361,8.9202,4.177,385,5.8016,5.2734,6.3754,7.143,293,4.4153,3.9526,4.9265,7.7,1226,18.4748,17.6243,19.3442,1.8356,204,228,-24,HIGH_DANGER_MIX
8484166,Adam Fantilli,2629.65,362,8.2597,7.5002,9.0804,4.378,232,5.2935,4.6779,5.9797,7.879,216,4.9284,4.3341,5.5945,7.764,810,18.4815,17.4379,19.5539,1.7826,205,161,44,LOW_DANGER_MIX
8476822,Luke Glendening,3568.53,484,8.1378,7.4862,8.8343,4.293,336,5.6494,5.0997,6.25,7.366,280,4.7078,4.2047,5.2641,7.621,1100,18.495,17.5964,19.4135,1.8003,206,175,31,LOW_DANGER_MIX
8476915,Jujhar Khaira,895.07,115,7.7089,6.4887,9.1208,4.0,97,6.5023,5.3797,7.8267,7.113,64,4.2902,3.3837,5.4171,6.469,276,18.5014,16.7397,20.3641,1.8484,207,245,-38,HIGH_DANGER_MIX
8481711,Matias Maccelli,3438.3,462,8.0621,7.4032,8.7714,4.368,372,6.4916,5.8952,7.1416,7.825,227,3.9613,3.492,4.4893,7.912,1061,18.515,17.6034,19.4554,1.8394,208,233,-25,HIGH_DANGER_MIX
8477919,Frederick Gaudreau,4421.8,534,7.2459,6.689,7.8417,4.343,437,5.9297,5.4224,6.4783,6.957,394,5.3462,4.8633,5.8714,7.371,1365,18.5219,17.7143,19.3476,1.733,209,98,111,LOW_DANGER_MIX
8480748,Kiefer Sherwood,2769.57,395,8.5573,7.8043,9.367,4.238,268,5.806,5.1776,6.4995,7.593,192,4.1595,3.6264,4.7629,7.359,855,18.5228,17.5042,19.5673,1.8672,210,267,-57,HIGH_DANGER_MIX
8478866,Dominik Simon,683.15,96,8.4315,6.9898,10.1183,4.354,75,6.5871,5.3105,8.1286,8.613,40,3.5131,2.598,4.7261,6.875,211,18.5318,16.5257,20.6743,1.8766,211,280,-69,HIGH_DANGER_MIX
8481042,Nikolai Kovalenko,585.95,87,8.9086,7.3181,10.7724,3.943,50,5.1199,3.9191,6.6439,8.58,44,4.5055,3.3844,5.958,6.364,181,18.534,16.3686,20.8456,1.8714,212,276,-64,HIGH_DANGER_MIX
8481577,Philip Tomasino,2349.7,288,7.3541,6.5944,8.1859,4.472,258,6.5881,5.8667,7.3842,7.481,180,4.5963,3.9912,5.2832,6.933,726,18.5385,17.4347,19.675,1.7688,213,143,70,LOW_DANGER_MIX
8484153,Leo Carlsson,2479.12,354,8.5676,7.7747,9.4275,4.232,239,5.7843,5.1245,6.5197,7.854,173,4.187,3.6245,4.8298,7.786,766,18.5389,17.4668,19.6482,1.8542,214,251,-37,HIGH_DANGER_MIX
8475231,Casey Cizikas,4141.4,562,8.1422,7.5373,8.7891,4.203,388,5.6213,5.1116,6.1772,7.348,330,4.781,4.3096,5.3001,7.742,1280,18.5445,17.7127,19.4011,1.809,215,189,26,LOW_DANGER_MIX
8474189,Lars Eller,4337.98,599,8.285,7.6881,8.9201,4.295,410,5.6708,5.1698,6.2149,7.449,334,4.6197,4.1658,5.1184,7.26,1343,18.5755,17.7603,19.4107,1.8258,216,210,6,
8479591,Michael Eyssimont,2527.72,346,8.2129,7.4411,9.0491,4.225,269,6.3852,5.6987,7.1419,7.743,168,3.9878,3.4433,4.6103,7.071,783,18.5859,17.5204,19.682,1.8664,217,265,-48,HIGH_DANGER_MIX
8478421,A.J. Greer,2285.35,332,8.7164,7.8865,9.6204,4.334,208,5.4609,4.7946,6.2112,6.986,168,4.4107,3.8113,5.0973,6.863,708,18.588,17.4731,19.7468,1.8552,218,253,-35,HIGH_DANGER_MIX
8481703,Valtteri Puustinen,635.88,85,8.0203,6.5634,9.7383,4.188,62,5.8501,4.6075,7.3807,7.968,50,4.7178,3.6083,6.1292,8.56,197,18.5883,16.5026,20.8042,1.8043,219,184,35,LOW_DANGER_MIX
8481481,Blake Lizotte,3144.32,448,8.5488,7.8426,9.3089,4.304,314,5.9918,5.3925,6.6508,7.643,213,4.0645,3.5688,4.6243,8.047,975,18.605,17.6512,19.5904,1.8683,220,270,-50,HIGH_DANGER_MIX
8475343,Nic Dowd,3955.82,514,7.7961,7.1886,8.446,4.368,383,5.8092,5.2792,6.3855,7.598,330,5.0053,4.512,5.5466,7.448,1227,18.6106,17.7562,19.4853,1.7805,221,159,62,LOW_DANGER_MIX
8482660,Kent Johnson,3010.87,434,8.6487,7.9227,9.4282,4.221,276,5.5001,4.9123,6.1499,7.572,225,4.4838,3.952,5.0802,7.431,935,18.6325,17.655,19.6373,1.8524,222,246,-24,HIGH_DANGER_MIX
8484911,Collin Graf,1246.0,175,8.427,7.3356,9.651,4.28,126,6.0674,5.1354,7.1466,7.873,86,4.1413,3.3738,5.0677,7.674,387,18.6356,17.1309,20.2102,1.8601,223,259,-36,HIGH_DANGER_MIX
8477962,Brendan Lemieux,1148.05,177,9.2505,8.0668,10.5733,4.435,124,6.4806,5.4809,7.6377,7.782,56,2.9267,2.2653,3.769,6.107,357,18.6577,17.092,20.3008,1.9605,224,390,-166,HIGH_DANGER_MIX
8482125,Alexander Holtz,1778.03,249,8.4025,7.4813,9.4172,4.466,167,5.6354,4.8736,6.5025,7.79,137,4.6231,3.9329,5.4228,7.693,553,18.6611,17.396,19.9757,1.8196,225,201,24,LOW_DANGER_MIX
8471215,Evgeni Malkin,4481.83,597,7.9923,7.4139,8.6077,4.203,454,6.0779,5.568,6.6283,7.575,343,4.5919,4.1462,5.0807,6.971,1394,18.662,17.8582,19.4839,1.8232,226,205,21,LOW_DANGER_MIX
8478856,Conor Garland,4907.08,660,8.07,7.5144,8.6601,4.205,474,5.7957,5.3186,6.3108,7.346,393,4.8053,4.3692,5.281,6.552,1527,18.671,17.9032,19.4571,1.8205,227,203,24,LOW_DANGER_MIX
8479941,Justin Danforth,2188.2,299,8.1985,7.3738,9.1011,4.164,213,5.8404,5.1375,6.6291,7.484,169,4.6339,4.0067,5.3509,7.296,681,18.6729,17.5313,19.8576,1.8362,228,229,-1,
8477492,Nathan MacKinnon,6339.42,943,8.9251,8.4129,9.4641,4.18,625,5.9154,5.4899,6.3708,7.374,405,3.8332,3.4878,4.2107,7.333,1973,18.6736,17.998,19.3654,1.9089,229,320,-91,HIGH_DANGER_MIX
8477500,Bo Horvat,5735.97,791,8.2741,7.7532,8.824,4.217,565,5.9101,5.4633,6.389,7.634,430,4.4979,4.1059,4.9241,7.005,1786,18.6821,17.9708,19.4084,1.8416,230,236,-6,
8473453,Trevor Lewis,3034.38,365,7.2173,6.5523,7.9417,4.055,317,6.2682,5.6456,6.9523,7.278,263,5.2004,4.6312,5.8336,7.494,945,18.6858,17.7143,19.6907,1.7679,231,142,89,LOW_DANGER_MIX
8478444,Brock Boeser,5174.67,736,8.5339,7.9783,9.1203,4.186,491,5.6931,5.2316,6.19,7.401,385,4.4641,4.0535,4.912,7.4,1612,18.6911,17.9414,19.4551,1.8554,232,254,-22,HIGH_DANGER_MIX
