player_id,name,team,n_seasons,toi_total,raw_mean,ZA_mean,IOC_mean,IOL_mean,FA_mean,small_sample
8479996,Cody Glass,PIT,1,836.1666666666666,0.5460750853242321,0.5470098608764173,0.5016494019438861,0.48940116069955925,0.5559156488016479,True
8476873,Mark Jankowski,NSH,3,1733.1666666666667,0.5624800289384289,0.5660833405295307,0.49514812190279106,0.5119548883209404,0.5538703418760341,False
8475225,Craig Smith,DAL,1,766.25,0.6024096385542169,0.613841508429176,0.4977206611394428,0.5599130764722705,0.5522006947128487,True
8476925,Colton Sissons,VGK,1,543.4833333333333,0.5555555555555556,0.5722053333079838,0.48880556929276914,0.5143465976476075,0.5520476018500843,True
8479390,Taylor Raddysh,WSH,1,953.5166666666667,0.5547785547785548,0.5721594672368094,0.49858018403054793,0.5188931666044156,0.5519165515481123,True
8482737,Zachary Bolduc,MTL,1,688.1666666666666,0.5397923875432526,0.547390596930272,0.5047899841890849,0.4972264149921533,0.5516158393151805,True
8482742,Zachary L'Heureux,NSH,2,978.6333333333333,0.5317907444668009,0.5463180220983271,0.5028707572292053,0.49419857984773746,0.5512422570834306,True
8480748,Kiefer Sherwood,SJS,1,773.3166666666667,0.4912891986062718,0.4958327743205298,0.49564785514816284,0.4456100640856215,0.5483950378416789,True
8475193,Tomas Tatar,NJD,2,2025.4166666666667,0.56720730797912,0.5688124700485553,0.5025438191522327,0.5198398443076317,0.5478064916375931,False
8475848,Brendan Gallagher,MTL,4,3247.6833333333334,0.5213911038481595,0.5255179081416221,0.5010730621136292,0.4755770450974504,0.547796402712729,False
8478115,Pierre Engvall,TOR,1,1037.2833333333333,0.5642570281124498,0.573580341161318,0.49267744724812645,0.5225946354745612,0.5474382973506807,True
8483609,Adam Klapka,CGY,2,780.1166666666667,0.5036462861006472,0.5072456710183968,0.5009722691882001,0.4597409765933753,0.5471389323976317,True
8476872,Scott Laughton,LAK,1,617.65,0.5341880341880342,0.5681083209569727,0.49207294499102944,0.5173879857619885,0.5463006356049281,True
8477353,Tyler Motte,DET,1,575.2,0.4891304347826087,0.4893705661063923,0.5007918013929392,0.4437140604895022,0.5453104071932114,True
8480995,Pontus Holmberg,TBL,1,607.6,0.5859030837004405,0.5984358951311067,0.49667131141551923,0.5502697588311312,0.5452973505232903,True
8480849,Barrett Hayton,UTA,4,3772.15,0.5418317839567292,0.5431721727284258,0.49787248197211453,0.49560303413029794,0.5449620733891083,False
8477392,Hudson Fasching,NYI,3,1573.2,0.5193910412979735,0.5278469004787354,0.5003101184481263,0.48109819165132156,0.5446131481567663,False
8477353,Tyler Motte,TBL,1,858.9166666666666,0.5018587360594795,0.512091083550643,0.5020534090173976,0.4644713860625064,0.5443049072329745,True
8478843,Denis Malgin,COL,1,709.7666666666667,0.5689655172413793,0.5700274010839468,0.4937098136878964,0.5224440943642404,0.5442415474578827,True
8475763,Kevin Hayes,PIT,2,947.6333333333333,0.548894633624532,0.5543442726962371,0.5028197800814111,0.510724650225998,0.5439557521423798,True
8478904,Steven Lorentz,TOR,2,1300.3333333333333,0.4889106674904659,0.5128621738250861,0.5001512225880729,0.4695537241689326,0.5438429448212145,True
8479542,Brandon Hagel,TBL,4,5576.55,0.5827049390427107,0.5801467104488127,0.5019517485096464,0.5337692617413194,0.5435134510820743,False
8474037,James van Riemsdyk,BOS,1,959.5666666666667,0.5536585365853659,0.5541661127484346,0.49580169948293146,0.5099982263893754,0.5432260122212754,True
8479972,Mason Shaw,MIN,1,666.9666666666667,0.5296610169491526,0.5437529341080356,0.49470429975951175,0.49682164668505274,0.5429646783967427,True
8476442,Matt Nieto,PIT,2,634.9,0.45925297113752117,0.49397029643603524,0.4994278220435698,0.4499410014248364,0.5429599606818525,True
8483464,Marco Kasper,DET,2,1802.0333333333333,0.5116653457499505,0.514900617841497,0.5041451890210717,0.47192682040802475,0.5428007777070807,False
8477126,Jayson Megna,ANA,1,550.2333333333333,0.419753086419753,0.4324850843003663,0.50594346965367,0.38484732478913325,0.54234603903567,True
8474037,James van Riemsdyk,PHI,1,936.5833333333334,0.5325,0.5262896890245097,0.49998788749136447,0.4812042882708669,0.541691717531307,True
8475791,Taylor Hall,CHI,1,1123.7833333333333,0.5011494252873563,0.499207223233334,0.49831543165581343,0.45826021670531897,0.5410924630755103,True
8484958,Maxim Tsyplakov,NYI,1,1093.8166666666666,0.5403050108932462,0.5356145625542311,0.5007294683168709,0.4931479399000668,0.5409946134909226,True
8481533,Trevor Zegras,PHI,1,959.3333333333334,0.5737265415549598,0.5665290569845626,0.5026182289009503,0.5263925920625347,0.540219100847582,True
8481093,Rafael Harvey-Pinard,MTL,2,1155.1666666666667,0.47534182540610026,0.4810020159159796,0.5114243759655734,0.43776126841177676,0.5397694451065376,True
8474037,James van Riemsdyk,CBJ,1,830.0833333333334,0.5132743362831859,0.5162421279932735,0.4989341549017452,0.47621498773758236,0.5395489518610674,True
8480797,Joel Farabee,CGY,1,878.55,0.5122699386503068,0.5047295858411861,0.5071395701213853,0.4689456618560106,0.5386700807427464,True
8479536,Axel Jonsson-Fjallby,WPG,2,734.7666666666667,0.5014232673267327,0.5120305675969157,0.4908317603888739,0.4734154813857667,0.538577057796929,True
8481528,Dylan Cozens,OTT,1,857.5166666666667,0.6283987915407855,0.6181922698178764,0.4981934321660762,0.5774005212206311,0.538204959675119,True
8480014,Gabriel Vilardi,LAK,1,983.0166666666667,0.5714285714285714,0.5670217723968408,0.49515985858651307,0.5261556385689475,0.5379399434314747,True
8476374,Sean Kuraly,BOS,1,621.8166666666667,0.5117370892018779,0.527822235707949,0.5000180205937879,0.4895515805018466,0.5377361815084262,True
8476918,Jimmy Vesey,NYR,3,2510.516666666667,0.5063256833121901,0.5202589766366729,0.5003159811130988,0.481158806531754,0.5376353768809712,False
8477903,Garnet Hathaway,WSH,1,991.9666666666667,0.5120772946859904,0.5465018351741191,0.5076585971006663,0.5079885052331413,0.5375489590937377,True
8475220,Marcus Foligno,MIN,4,3201.9666666666667,0.5337965898851366,0.5413778231247081,0.5010502063003794,0.5017743956411773,0.5370784926407643,False
8479977,Kailer Yamamoto,SEA,1,708.3166666666667,0.55078125,0.5457610045121479,0.5009333152956759,0.5062167950388161,0.5366243373084986,True
