game_id,season,period,orig_event_type,orig_x,orig_y,orig_shot_type,orig_team,orig_shooter_id,reb_event_type,reb_x,reb_y,reb_shot_type,reb_shooter_id,reb_is_goal,time_gap_secs
2020020087,20202021,3,shot-on-goal,59,-24,wrist,TOR,8475786,goal,78,0,deflected,8479318,1,1
2020020088,20202021,1,shot-on-goal,71,-4,tip-in,MIN,8476856,missed-shot,82,-5,backhand,8476779,0,1
2020020089,20202021,2,shot-on-goal,35,18,wrist,DAL,8475796,missed-shot,89,8,backhand,8470794,0,2
2020020090,20202021,2,shot-on-goal,80,-5,wrist,VGK,8475191,shot-on-goal,82,4,wrist,8476539,0,1
2020020090,20202021,3,shot-on-goal,41,-7,slap,ARI,8471769,shot-on-goal,35,2,snap,8471769,0,0
2020020090,20202021,3,shot-on-goal,36,24,slap,VGK,8471817,missed-shot,84,-7,slap,8477931,0,2
2020020091,20202021,1,shot-on-goal,59,23,wrist,ANA,8475764,goal,60,17,slap,8475164,1,2
2020020091,20202021,1,shot-on-goal,67,-12,wrist,COL,8476455,shot-on-goal,83,7,wrist,8476455,0,2
2020020091,20202021,1,shot-on-goal,57,21,snap,ANA,8475764,shot-on-goal,80,2,tip-in,8475164,0,1
2020020091,20202021,2,shot-on-goal,53,24,snap,ANA,8478046,shot-on-goal,69,4,tip-in,8478046,0,1
2020020091,20202021,3,shot-on-goal,65,-1,wrist,COL,8477492,goal,78,-5,backhand,8478420,1,0
2020020092,20202021,1,shot-on-goal,41,-2,wrist,OTT,8480801,missed-shot,78,4,backhand,8480208,0,0
2020020092,20202021,1,shot-on-goal,32,37,wrist,VAN,8471303,goal,74,1,backhand,8474091,1,2
2020020092,20202021,1,shot-on-goal,84,-8,wrist,OTT,8480801,shot-on-goal,85,-3,wrist,8480801,0,1
2020020092,20202021,2,shot-on-goal,-43,34,wrist,VAN,8476871,shot-on-goal,71,0,deflected,8476468,0,3
2020020092,20202021,2,shot-on-goal,78,-6,wrist,VAN,8476871,shot-on-goal,79,1,wrist,8481535,0,1
2020020092,20202021,2,shot-on-goal,82,24,wrist,OTT,8476422,goal,72,1,deflected,8475766,1,3
2020020093,20202021,3,shot-on-goal,74,12,wrist,PIT,8477953,goal,53,1,snap,8475722,1,3
2020020094,20202021,1,shot-on-goal,78,0,wrist,BUF,8476356,missed-shot,79,1,wrist,8476356,0,1
2020020094,20202021,2,shot-on-goal,64,-22,wrist,NYR,8477950,shot-on-goal,81,-2,wrist,8476278,0,3
2020020094,20202021,3,shot-on-goal,39,27,wrist,NYR,8480817,shot-on-goal,68,-1,backhand,8481554,0,3
2020020095,20202021,2,shot-on-goal,78,-28,tip-in,NJD,8476850,shot-on-goal,40,-6,snap,8476850,0,3
2020020095,20202021,3,shot-on-goal,69,-4,backhand,PHI,8476872,goal,81,11,snap,8480797,1,1
2020020095,20202021,3,shot-on-goal,51,-29,slap,NJD,8475179,goal,82,-3,snap,8478401,1,0
2020020096,20202021,1,shot-on-goal,80,-10,deflected,WSH,8477839,missed-shot,92,-11,backhand,8477839,0,2
2020020096,20202021,1,shot-on-goal,34,-27,wrist,WSH,8477845,shot-on-goal,86,6,wrist,8475209,0,2
2020020096,20202021,1,shot-on-goal,86,6,wrist,WSH,8475209,shot-on-goal,92,8,wrist,8475209,0,1
2020020096,20202021,1,shot-on-goal,47,35,wrist,WSH,8474176,missed-shot,81,-11,wrist,8477903,0,1
2020020096,20202021,2,shot-on-goal,58,-3,wrist,NYI,8479356,shot-on-goal,61,5,tip-in,8474573,0,2
2020020096,20202021,3,shot-on-goal,84,-7,wrap-around,NYI,8477527,shot-on-goal,87,22,snap,8476419,0,1
2020020097,20202021,1,shot-on-goal,86,-9,wrist,CAR,8475799,shot-on-goal,87,-8,wrist,8475799,0,1
2020020097,20202021,2,shot-on-goal,50,5,wrist,CAR,8479402,shot-on-goal,76,1,snap,8478904,0,2
2020020097,20202021,3,shot-on-goal,68,2,tip-in,CAR,8476389,shot-on-goal,76,-1,wrist,8476389,0,1
2020020097,20202021,3,shot-on-goal,81,-2,wrist,TBL,8476292,goal,83,-2,deflected,8476292,1,2
2020020097,20202021,3,shot-on-goal,70,-7,tip-in,CAR,8476389,shot-on-goal,37,-20,slap,8477488,0,3
2020020099,20202021,2,shot-on-goal,78,2,backhand,CHI,8479542,shot-on-goal,78,0,wrist,8479542,0,1
2020020099,20202021,3,shot-on-goal,63,26,wrist,NSH,8475176,missed-shot,83,11,wrist,8475176,0,2
2020020100,20202021,2,shot-on-goal,67,-11,wrist,EDM,8475178,missed-shot,80,-7,backhand,8471707,0,2
2020020100,20202021,3,shot-on-goal,72,14,wrist,WPG,8477429,shot-on-goal,82,1,backhand,8477429,0,2
2020020100,20202021,3,shot-on-goal,82,1,backhand,WPG,8477429,goal,80,-6,wrist,8471669,1,2
2020020101,20202021,1,shot-on-goal,61,-21,wrist,TOR,8475718,shot-on-goal,77,8,wrist,8474190,0,2
2020020101,20202021,1,shot-on-goal,77,8,wrist,TOR,8474190,goal,82,7,wrist,8474190,1,1
2020020101,20202021,2,shot-on-goal,61,1,wrist,CGY,8477497,goal,84,6,wrist,8476346,1,2
2020020101,20202021,2,shot-on-goal,82,-21,wrist,CGY,8477496,shot-on-goal,78,-5,tip-in,8479314,0,3
2020020101,20202021,2,shot-on-goal,69,8,wrist,TOR,8475166,shot-on-goal,50,24,slap,8482247,0,3
2020020101,20202021,2,shot-on-goal,62,-33,backhand,CGY,8477935,shot-on-goal,68,35,wrist,8479976,0,1
2020020102,20202021,1,shot-on-goal,32,-23,wrist,MIN,8476856,shot-on-goal,82,3,backhand,8475760,0,2
2020020102,20202021,3,shot-on-goal,87,4,backhand,MIN,8478493,goal,88,3,backhand,8478493,1,1
2020020103,20202021,3,shot-on-goal,48,-36,wrist,DAL,8478528,missed-shot,80,-12,backhand,8471228,0,2
2020020104,20202021,1,shot-on-goal,83,-8,backhand,SJS,8478099,shot-on-goal,77,1,backhand,8478099,0,0
2020020104,20202021,1,shot-on-goal,77,1,backhand,SJS,8478099,missed-shot,85,7,wrist,8477987,0,2
2020020104,20202021,2,shot-on-goal,74,-3,wrist,SJS,8475834,shot-on-goal,80,-3,wrist,8475834,0,1
2020020104,20202021,2,shot-on-goal,36,0,wrist,COL,8478038,goal,36,-28,slap,8478038,1,3
2020020104,20202021,3,shot-on-goal,33,25,slap,COL,8477930,shot-on-goal,35,33,wrist,8477435,0,3
2020020105,20202021,2,shot-on-goal,79,5,wrist,ANA,8474641,shot-on-goal,82,4,wrist,8474641,0,1
2020020105,20202021,3,shot-on-goal,59,27,wrist,ANA,8479968,shot-on-goal,61,15,wrist,8475164,0,2
2020020105,20202021,3,shot-on-goal,81,-6,backhand,ANA,8479368,shot-on-goal,37,-26,slap,8470612,0,3
2020020105,20202021,3,shot-on-goal,79,-1,backhand,ARI,8477951,missed-shot,80,8,wrist,8477989,0,3
2020020106,20202021,1,shot-on-goal,75,0,wrist,STL,8476897,missed-shot,81,4,wrist,8477964,0,1
2020020106,20202021,1,shot-on-goal,72,-6,backhand,VGK,8475913,shot-on-goal,33,-2,wrist,8479980,0,3
2020020107,20202021,2,shot-on-goal,69,-22,wrist,CHI,8474141,shot-on-goal,81,6,deflected,8480459,0,2
2020020107,20202021,3,shot-on-goal,80,4,deflected,CHI,8477846,goal,79,-10,wrist,8477846,1,0
2020020107,20202021,3,shot-on-goal,64,5,wrist,NSH,8476887,shot-on-goal,81,4,wrist,8476887,0,0
2020020108,20202021,1,shot-on-goal,69,-3,deflected,OTT,8480064,shot-on-goal,77,-1,wrist,8480064,0,1
2020020108,20202021,1,shot-on-goal,74,-14,wrist,VAN,8474574,goal,84,0,backhand,8477353,1,2
2020020108,20202021,1,shot-on-goal,74,-6,wrist,OTT,8478400,shot-on-goal,82,4,wrist,8478400,0,3
2020020108,20202021,1,shot-on-goal,82,4,wrist,OTT,8478400,shot-on-goal,83,4,backhand,8478400,0,1
2020020108,20202021,1,shot-on-goal,37,-32,slap,OTT,8475790,shot-on-goal,69,1,wrist,8475766,0,3
2020020108,20202021,2,shot-on-goal,68,-30,wrist,VAN,8477353,shot-on-goal,78,1,wrist,8474291,0,1
2020020108,20202021,2,shot-on-goal,75,-2,deflected,VAN,8476468,goal,82,-8,wrist,8476468,1,2
2020020108,20202021,2,shot-on-goal,84,-10,wrist,VAN,8481535,shot-on-goal,81,10,wrist,8479772,0,2
2020020108,20202021,3,shot-on-goal,60,26,wrist,OTT,8480801,shot-on-goal,66,-6,snap,8480208,0,2
2020020110,20202021,1,shot-on-goal,33,33,wrist,NYR,8479324,shot-on-goal,41,25,wrist,8479324,0,3
2020020110,20202021,1,shot-on-goal,36,2,slap,NYR,8480817,missed-shot,61,-8,wrist,8481554,0,2
2020020110,20202021,1,shot-on-goal,56,15,backhand,NYR,8477950,shot-on-goal,54,14,wrist,8478550,0,2
2020020110,20202021,3,shot-on-goal,74,20,snap,BUF,8475784,shot-on-goal,40,-32,slap,8476525,0,3
2020020111,20202021,1,shot-on-goal,57,15,snap,NJD,8479407,shot-on-goal,58,22,snap,8479407,0,1
2020020111,20202021,1,shot-on-goal,50,27,snap,PHI,8476979,goal,82,-5,tip-in,8475613,1,0
2020020111,20202021,1,shot-on-goal,37,-19,slap,NJD,8476923,shot-on-goal,86,-3,snap,8475151,0,0
2020020111,20202021,2,shot-on-goal,82,0,wrist,PHI,8474161,missed-shot,60,10,tip-in,8475763,0,1
2020020111,20202021,3,shot-on-goal,50,-8,snap,PHI,8480797,shot-on-goal,63,-11,slap,8474161,0,3
2020020112,20202021,1,shot-on-goal,88,-6,wrap-around,WSH,8474176,shot-on-goal,78,4,wrist,8475343,0,2
2020020112,20202021,1,shot-on-goal,87,-4,wrist,NYI,8479356,shot-on-goal,84,-3,wrap-around,8479356,0,1
2020020112,20202021,3,shot-on-goal,82,-17,wrist,NYI,8474586,missed-shot,92,-12,wrist,8474586,0,3
2020020113,20202021,1,shot-on-goal,67,1,snap,TBL,8475167,shot-on-goal,86,4,tip-in,8474564,0,1
2020020113,20202021,1,shot-on-goal,74,-2,wrist,CAR,8480830,shot-on-goal,78,1,wrist,8480830,0,1
2020020113,20202021,1,shot-on-goal,33,-1,slap,CAR,8480830,shot-on-goal,74,-18,snap,8478427,0,2
2020020113,20202021,2,shot-on-goal,88,-5,wrap-around,TBL,8478519,shot-on-goal,85,-3,tip-in,8478519,0,2
2020020113,20202021,2,shot-on-goal,38,-24,wrist,TBL,8474870,shot-on-goal,32,-34,slap,8474151,0,3
2020020113,20202021,3,shot-on-goal,76,-2,deflected,CAR,8473533,shot-on-goal,84,20,wrist,8476869,0,2
2020020113,20202021,3,shot-on-goal,77,-2,snap,CAR,8473533,shot-on-goal,84,-5,wrist,8475799,0,1
2020020113,20202021,3,shot-on-goal,36,-36,slap,CAR,8476462,shot-on-goal,86,10,backhand,8480039,0,2
2020020114,20202021,1,shot-on-goal,45,15,wrist,CBJ,8476432,shot-on-goal,86,34,wrist,8476432,0,3
2020020114,20202021,2,shot-on-goal,77,-29,wrist,CBJ,8477495,missed-shot,43,21,snap,8478460,0,2
2020020114,20202021,2,shot-on-goal,74,0,wrist,FLA,8477407,goal,86,-3,wrist,8477409,1,1
2020020114,20202021,3,shot-on-goal,42,-19,wrist,FLA,8471873,goal,86,-1,wrist,8480185,1,2
2020020115,20202021,1,shot-on-goal,41,-14,wrist,CGY,8476300,missed-shot,37,17,wrist,8479314,0,0
2020020115,20202021,2,shot-on-goal,64,12,wrist,MTL,8475848,shot-on-goal,74,5,wrist,8475848,0,3
2020020115,20202021,3,shot-on-goal,58,3,wrist,CGY,8475807,shot-on-goal,70,-5,wrist,8477496,0,1
2020020116,20202021,1,shot-on-goal,82,39,snap,EDM,8471707,shot-on-goal,62,10,snap,8471707,0,3
2020020116,20202021,3,shot-on-goal,68,3,snap,EDM,8474068,goal,82,-2,wrist,8475178,1,2
2020020117,20202021,1,shot-on-goal,79,3,snap,VAN,8476871,shot-on-goal,82,-1,backhand,8476871,0,1
2020020117,20202021,2,shot-on-goal,79,4,wrap-around,VAN,8478874,shot-on-goal,79,-1,wrist,8474091,0,3
2020020117,20202021,2,shot-on-goal,81,0,wrist,VAN,8476871,shot-on-goal,76,-1,snap,8481535,0,2
2020020117,20202021,3,shot-on-goal,69,18,snap,VAN,8476871,goal,81,6,wrist,8476871,1,1
2020020118,20202021,1,shot-on-goal,32,3,slap,MIN,8474716,shot-on-goal,82,35,wrist,8470600,0,3
2020020118,20202021,2,shot-on-goal,58,22,wrist,MIN,8476463,goal,82,1,wrist,8475760,1,2
2020020118,20202021,3,shot-on-goal,58,-1,wrist,LAK,8477960,shot-on-goal,70,4,wrist,8477960,0,2
2020020119,20202021,1,shot-on-goal,75,-14,wrist,DAL,8476889,shot-on-goal,82,4,wrap-around,8476889,0,2
2020020119,20202021,2,shot-on-goal,51,29,wrist,DAL,8475413,goal,84,-4,backhand,8471699,1,2
2020020120,20202021,1,shot-on-goal,59,-25,slap,SJS,8478099,missed-shot,89,-6,backhand,8474053,0,1
2020020120,20202021,2,shot-on-goal,77,4,tip-in,COL,8475820,missed-shot,82,8,wrist,8475820,0,3
2020020120,20202021,2,shot-on-goal,84,8,wrist,SJS,8476474,shot-on-goal,32,-28,wrist,8470613,0,3
2020020120,20202021,3,shot-on-goal,81,17,wrist,COL,8475172,goal,78,-5,wrist,8475172,1,2
2020020121,20202021,1,shot-on-goal,84,-5,wrap-around,ARI,8478474,shot-on-goal,82,-4,wrist,8478474,0,1
2020020121,20202021,3,shot-on-goal,35,29,slap,ARI,8480913,shot-on-goal,78,0,backhand,8478474,0,1
2020020121,20202021,3,shot-on-goal,78,0,backhand,ARI,8478474,shot-on-goal,79,0,deflected,8478474,0,2
2020020122,20202021,1,shot-on-goal,73,-20,snap,VGK,8475191,shot-on-goal,88,-6,wrap-around,8475191,0,2
2020020122,20202021,2,shot-on-goal,87,-6,wrap-around,STL,8475765,goal,70,21,wrist,8478407,1,1
2020020122,20202021,3,shot-on-goal,80,3,tip-in,VGK,8478434,goal,81,-3,wrist,8478434,1,1
2020020123,20202021,2,shot-on-goal,34,21,slap,CHI,8470281,missed-shot,88,5,wrap-around,8478440,0,3
2020020123,20202021,2,shot-on-goal,77,-18,wrist,CHI,8477846,shot-on-goal,81,3,backhand,8479542,0,3
2020020123,20202021,2,shot-on-goal,81,3,backhand,CHI,8479542,shot-on-goal,83,5,wrist,8480144,0,1
2020020123,20202021,3,shot-on-goal,78,1,tip-in,CHI,8477330,missed-shot,78,-6,backhand,8471262,0,1
2020020124,20202021,1,shot-on-goal,77,-21,wrist,NJD,8474056,shot-on-goal,77,-2,deflected,8477425,0,2
2020020124,20202021,2,shot-on-goal,84,3,wrist,BUF,8477508,shot-on-goal,81,1,wrist,8477508,0,1
2020020124,20202021,3,shot-on-goal,80,-1,backhand,NJD,8479414,goal,88,7,wrist,8479511,1,3
2020020125,20202021,1,shot-on-goal,45,32,wrist,NYR,8476858,goal,81,0,deflected,8477962,1,2
2020020125,20202021,2,shot-on-goal,46,19,slap,NYR,8476885,goal,80,6,snap,8475184,1,0
2020020125,20202021,3,shot-on-goal,37,-32,wrist,NYR,8476885,shot-on-goal,74,8,wrist,8482109,0,3
2020020125,20202021,3,shot-on-goal,83,-5,backhand,PIT,8477404,shot-on-goal,84,-6,tip-in,8477404,0,1
2020020125,20202021,3,shot-on-goal,84,-6,tip-in,PIT,8477404,goal,84,-4,wrist,8477404,1,0
2020020126,20202021,2,shot-on-goal,5,-37,wrist,NYI,8479356,shot-on-goal,34,-23,wrist,8480865,0,3
2020020126,20202021,2,shot-on-goal,51,28,slap,NYI,8474573,shot-on-goal,82,-1,deflected,8475314,0,1
2020020127,20202021,1,shot-on-goal,71,36,wrist,BOS,8477941,shot-on-goal,80,5,wrist,8480901,0,1
2020020127,20202021,1,shot-on-goal,79,0,snap,BOS,8473419,shot-on-goal,80,1,snap,8473419,0,1
2020020127,20202021,2,shot-on-goal,57,-13,wrist,BOS,8470638,shot-on-goal,71,15,snap,8477956,0,2
2020020128,20202021,1,shot-on-goal,37,-34,slap,CAR,8477488,missed-shot,39,-34,slap,8477488,0,3
2020020128,20202021,2,shot-on-goal,30,28,slap,CAR,8477938,missed-shot,79,14,snap,8480039,0,2
2020020128,20202021,2,shot-on-goal,81,-9,backhand,CAR,8480830,shot-on-goal,80,7,wrist,8480830,0,2
2020020130,20202021,1,shot-on-goal,78,-8,tip-in,DET,8476480,goal,78,3,snap,8477511,1,3
2020020130,20202021,1,shot-on-goal,73,-19,wrist,DET,8477946,goal,78,4,wrist,8477479,1,2
2020020131,20202021,1,shot-on-goal,74,0,tip-in,MTL,8474038,shot-on-goal,83,-6,backhand,8477476,0,1
2020020131,20202021,1,shot-on-goal,56,17,wrist,CGY,8474150,shot-on-goal,57,41,wrist,8479976,0,2
2020020131,20202021,1,shot-on-goal,83,-6,wrist,MTL,8480018,shot-on-goal,82,-4,wrist,8476981,0,1
2020020131,20202021,1,shot-on-goal,84,21,backhand,CGY,8478397,shot-on-goal,71,-1,wrist,8478233,0,1
2020020131,20202021,2,shot-on-goal,50,-31,wrist,MTL,8475279,shot-on-goal,81,-1,tip-in,8476479,0,2
2020020131,20202021,3,shot-on-goal,39,14,wrist,CGY,8478396,shot-on-goal,86,6,wrap-around,8475807,0,1
2020020132,20202021,1,shot-on-goal,76,-10,wrist,WPG,8477429,shot-on-goal,73,5,wrist,8477940,0,3
2020020132,20202021,1,shot-on-goal,41,18,slap,WPG,8477504,missed-shot,84,-8,backhand,8476392,0,2
2020020132,20202021,2,shot-on-goal,46,21,wrist,VAN,8477220,shot-on-goal,82,6,backhand,8474091,0,3
2020020133,20202021,1,shot-on-goal,35,1,slap,EDM,8478451,shot-on-goal,65,37,snap,8477498,0,3
2020020133,20202021,2,shot-on-goal,82,5,wrist,TOR,8478483,shot-on-goal,75,2,wrist,8475786,0,3
2020020134,20202021,2,shot-on-goal,60,-13,wrist,MIN,8478493,shot-on-goal,82,-3,wrist,8478493,0,2
2020020135,20202021,1,shot-on-goal,47,30,snap,STL,8475170,goal,68,0,snap,8479385,1,1
2020020135,20202021,1,shot-on-goal,80,5,wrist,STL,8477482,goal,84,6,wrist,8477482,1,1
2020020135,20202021,1,shot-on-goal,75,-1,wrist,ANA,8476483,goal,81,-3,tip-in,8479368,1,1
2020020135,20202021,2,shot-on-goal,55,2,wrist,STL,8476792,shot-on-goal,80,-10,backhand,8476792,0,0
2020020135,20202021,2,shot-on-goal,80,-10,backhand,STL,8476792,missed-shot,75,0,wrist,8476792,0,0
2020020135,20202021,2,shot-on-goal,61,-24,snap,ANA,8480031,shot-on-goal,78,-8,wrist,8478046,0,2
2020020135,20202021,2,shot-on-goal,42,-20,wrist,ANA,8476854,shot-on-goal,75,-14,wrist,8480806,0,3
2020020136,20202021,1,shot-on-goal,81,33,wrist,NJD,8477425,missed-shot,83,6,wrist,8479414,0,1
2020020136,20202021,1,shot-on-goal,33,27,snap,NJD,8479407,goal,80,0,deflected,8477341,1,1
2020020136,20202021,2,shot-on-goal,78,4,wrist,NJD,8479414,shot-on-goal,83,4,wrist,8477425,0,2
2020020136,20202021,2,shot-on-goal,68,3,wrist,NJD,8481559,shot-on-goal,80,0,wrist,8479407,0,0
2020020136,20202021,2,shot-on-goal,68,5,wrist,NJD,8477425,goal,80,5,wrist,8477425,1,2
2020020136,20202021,3,shot-on-goal,80,1,backhand,BUF,8475791,shot-on-goal,82,3,wrist,8478403,0,1
2020020136,20202021,3,shot-on-goal,82,3,wrist,BUF,8478403,shot-on-goal,51,30,wrist,8477499,0,1
2020020136,20202021,3,shot-on-goal,59,26,slap,NJD,8481559,missed-shot,72,18,slap,8481559,0,1
2020020137,20202021,3,shot-on-goal,66,17,snap,PHI,8477979,shot-on-goal,82,4,wrist,8477979,0,1
2020020137,20202021,3,shot-on-goal,87,-33,wrist,PHI,8480797,shot-on-goal,44,29,slap,8477462,0,3
2020020138,20202021,2,shot-on-goal,71,13,snap,DAL,8473994,goal,86,-5,backhand,8476467,1,3
2020020138,20202021,3,shot-on-goal,67,17,wrist,DAL,8479381,shot-on-goal,79,-1,backhand,8471260,0,3
2020020139,20202021,2,shot-on-goal,79,-16,wrist,FLA,8480015,shot-on-goal,88,-5,backhand,8480037,0,1
2020020139,20202021,3,shot-on-goal,76,-5,tip-in,DET,8476480,shot-on-goal,81,-2,wrist,8476480,0,1
2020020140,20202021,1,shot-on-goal,34,35,wrist,CHI,8475177,shot-on-goal,37,22,slap,8475177,0,2
2020020140,20202021,1,shot-on-goal,81,-3,wrist,CBJ,8478458,goal,78,-4,wrist,8476432,1,1
2020020140,20202021,3,shot-on-goal,83,10,wrist,CBJ,8474715,shot-on-goal,59,-27,slap,8477495,0,2
2020020141,20202021,1,shot-on-goal,13,28,wrist,EDM,8477498,goal,55,21,snap,8480946,1,2
2020020141,20202021,1,shot-on-goal,47,-33,slap,OTT,8475790,shot-on-goal,79,-10,wrist,8477426,0,2
2020020141,20202021,1,shot-on-goal,79,-10,wrist,OTT,8477426,goal,76,-2,wrist,8478400,1,2
2020020141,20202021,1,shot-on-goal,79,-5,wrist,OTT,8480801,shot-on-goal,78,-6,wrist,8480801,0,1
2020020141,20202021,2,shot-on-goal,72,22,snap,OTT,8480064,shot-on-goal,77,1,wrist,8477015,0,2
2020020141,20202021,3,shot-on-goal,65,4,wrist,EDM,8476454,shot-on-goal,83,14,wrist,8476454,0,2
2020020141,20202021,3,shot-on-goal,64,4,wrist,OTT,8478400,missed-shot,64,10,wrist,8474149,0,3
2020020141,20202021,3,shot-on-goal,71,26,wrist,OTT,8482116,shot-on-goal,55,16,wrist,8480208,0,3
2020020142,20202021,1,shot-on-goal,52,37,wrist,COL,8479439,missed-shot,54,35,wrist,8480069,0,3
2020020142,20202021,1,shot-on-goal,64,11,wrist,MIN,8478413,goal,90,-7,wrist,8478413,1,2
2020020143,20202021,3,shot-on-goal,68,4,tip-in,STL,8479385,shot-on-goal,81,7,backhand,8475170,0,1
2020020144,20202021,1,shot-on-goal,81,-5,backhand,PIT,8477955,shot-on-goal,79,-3,wrist,8477955,0,1
2020020144,20202021,3,shot-on-goal,49,16,snap,NYR,8482109,shot-on-goal,76,3,wrist,8476458,0,2
2020020145,20202021,3,shot-on-goal,84,5,wrist,BOS,8477941,shot-on-goal,84,8,wrist,8477941,0,1
2020020146,20202021,1,shot-on-goal,80,12,wrist,NSH,8478042,shot-on-goal,79,-9,backhand,8478042,0,1
2020020146,20202021,1,shot-on-goal,56,-10,wrist,NSH,8474600,shot-on-goal,83,-8,wrist,8475168,0,2
2020020146,20202021,1,shot-on-goal,80,0,wrist,TBL,8476399,shot-on-goal,83,-3,wrist,8476826,0,1
2020020146,20202021,1,shot-on-goal,83,-3,wrist,TBL,8476826,shot-on-goal,83,-2,backhand,8476826,0,1
2020020146,20202021,2,shot-on-goal,39,25,slap,NSH,8476988,shot-on-goal,83,-6,wrist,8476887,0,2
2020020146,20202021,3,shot-on-goal,76,-23,backhand,TBL,8476399,shot-on-goal,65,13,wrist,8474151,0,2
2020020146,20202021,3,shot-on-goal,40,-4,slap,NSH,8475176,goal,72,0,wrist,8475798,1,3
2020020148,20202021,1,shot-on-goal,80,1,wrist,CGY,8477935,missed-shot,82,5,wrist,8476410,0,2
2020020148,20202021,3,shot-on-goal,81,-2,wrist,CGY,8477935,missed-shot,83,-5,wrist,8477935,0,2
2020020148,20202021,3,shot-on-goal,81,-6,wrist,CGY,8478396,goal,80,3,wrist,8478233,1,2
2020020149,20202021,2,shot-on-goal,80,-12,wrist,VGK,8478434,shot-on-goal,87,-5,backhand,8478434,0,1
2020020149,20202021,3,shot-on-goal,33,29,wrist,VGK,8474207,missed-shot,34,24,wrist,8474207,0,3
2020020150,20202021,1,shot-on-goal,83,12,wrist,NYI,8472382,shot-on-goal,54,14,slap,8475314,0,1
2020020151,20202021,1,shot-on-goal,63,39,slap,NJD,8481559,missed-shot,46,20,wrist,8475151,0,2
2020020151,20202021,1,shot-on-goal,79,-3,wrist,NJD,8478401,shot-on-goal,83,9,wrist,8478401,0,1
2020020152,20202021,2,shot-on-goal,85,6,backhand,DAL,8471260,goal,89,-2,wrist,8476889,1,0
2020020152,20202021,3,shot-on-goal,91,-6,wrap-around,CBJ,8480762,goal,82,0,wrist,8476888,1,1
2020020153,20202021,3,shot-on-goal,79,0,wrist,CAR,8475799,shot-on-goal,85,23,wrist,8476869,0,1
2020020153,20202021,3,shot-on-goal,82,-31,wrist,CAR,8477488,shot-on-goal,81,-3,wrap-around,8475799,0,1
2020020154,20202021,2,shot-on-goal,82,-7,backhand,STL,8475170,missed-shot,88,-8,backhand,8475170,0,0
2020020155,20202021,1,shot-on-goal,77,-28,wrist,MTL,8475726,shot-on-goal,36,32,slap,8476967,0,3
2020020155,20202021,1,shot-on-goal,31,-28,wrist,VAN,8474091,shot-on-goal,70,-6,wrist,8474849,0,0
2020020155,20202021,2,shot-on-goal,32,35,slap,VAN,8480800,goal,82,-3,wrist,8474849,1,2
2020020155,20202021,3,shot-on-goal,15,-22,wrist,VAN,8477220,shot-on-goal,70,8,backhand,8476468,0,3
2020020156,20202021,1,shot-on-goal,36,-25,snap,WPG,8477504,shot-on-goal,38,33,wrist,8476470,0,2
2020020156,20202021,2,shot-on-goal,75,8,wrist,WPG,8476460,missed-shot,78,13,wrist,8476460,0,2
2020020156,20202021,3,shot-on-goal,74,0,wrist,CGY,8479314,missed-shot,83,2,wrist,8476346,0,1
2020020157,20202021,1,shot-on-goal,60,0,snap,EDM,8479344,goal,83,-3,wrist,8479344,1,3
2020020157,20202021,2,shot-on-goal,83,-7,wrist,OTT,8480208,shot-on-goal,34,-16,wrist,8474613,0,1
2020020157,20202021,2,shot-on-goal,30,14,wrist,EDM,8477934,shot-on-goal,69,16,snap,8480946,0,0
2020020157,20202021,3,shot-on-goal,32,-23,wrist,OTT,8479458,shot-on-goal,82,0,backhand,8477426,0,3
2020020158,20202021,1,shot-on-goal,50,-15,wrist,COL,8477456,shot-on-goal,43,-7,wrist,8479439,0,3
2020020158,20202021,2,shot-on-goal,66,5,wrist,COL,8475820,goal,79,4,wrist,8477501,1,0
2020020158,20202021,2,shot-on-goal,59,-23,wrist,MIN,8479933,shot-on-goal,78,-2,wrist,8478864,0,0
2020020159,20202021,1,shot-on-goal,86,13,wrist,PHI,8475763,shot-on-goal,72,0,wrist,8478067,0,1
2020020160,20202021,1,shot-on-goal,53,3,slap,TBL,8476399,missed-shot,72,15,tip-in,8476624,0,2
2020020161,20202021,1,shot-on-goal,82,6,wrist,ANA,8470655,shot-on-goal,74,-9,wrist,8477240,0,2
2020020161,20202021,1,shot-on-goal,74,-9,wrist,ANA,8477240,shot-on-goal,55,-20,wrist,8474641,0,3
2020020161,20202021,1,shot-on-goal,34,-30,wrist,ANA,8474031,shot-on-goal,83,-6,wrist,8480031,0,2
2020020161,20202021,2,shot-on-goal,78,-14,snap,LAK,8478020,goal,82,4,wrist,8481560,1,1
2020020161,20202021,2,shot-on-goal,70,17,wrist,ANA,8479351,shot-on-goal,43,16,snap,8477018,0,3
2020020161,20202021,2,shot-on-goal,69,-2,deflected,ANA,8475764,shot-on-goal,45,20,slap,8475825,0,3
2020020161,20202021,2,shot-on-goal,82,9,tip-in,ANA,8477018,shot-on-goal,82,5,wrist,8477018,0,2
