player_id,player_name,seasons,total_toi_mins,rush_against_per60_career,rush_against_per60_by_season,team_2526
8471735.0000,Keith Yandle,"[20202021, 20212022]",2082.2667,23.8586,"{""20202021"": 20.1614, ""20212022"": 27.3137}",
8477971.0000,Andreas Englund,"[20222023, 20232024, 20242025, 20252026]",2158.0333,23.8551,"{""20222023"": 23.8215, ""20232024"": 24.5821, ""20242025"": 22.4046, ""20252026"": 12.8114}",
8483431.0000,Logan Cooley,"[20232024, 20242025, 20252026]",3123.4333,23.8392,"{""20232024"": 23.9486, ""20242025"": 23.406, ""20252026"": 24.5881}",
8480990.0000,Declan Chisholm,"[20212022, 20232024, 20242025, 20252026]",1812.3500,23.8365,"{""20212022"": 11.583, ""20232024"": 21.6628, ""20242025"": 24.6754, ""20252026"": 26.5387}",
8481237.0000,Kyle MacLean,"[20232024, 20242025, 20252026]",1551.0833,23.8285,"{""20232024"": 26.338, ""20242025"": 25.254, ""20252026"": 18.7816}",
8482660.0000,Kent Johnson,"[20212022, 20222023, 20232024, 20242025, 20252026]",3548.2500,23.8089,"{""20212022"": 26.7897, ""20222023"": 26.3598, ""20232024"": 22.1571, ""20242025"": 22.3218, ""20252026"": 22.7196}",
8482111.0000,Justin Barron,"[20212022, 20222023, 20232024, 20242025, 20252026]",3130.0667,23.8078,"{""20212022"": 30.4366, ""20222023"": 21.8536, ""20232024"": 26.6053, ""20242025"": 21.9121, ""20252026"": 23.4273}",
8481013.0000,Jonatan Berggren,"[20222023, 20232024, 20242025, 20252026]",2364.5833,23.8012,"{""20222023"": 20.9581, ""20232024"": 31.3043, ""20242025"": 25.9195, ""20252026"": 22.9456}",
8479675.0000,Trevor Moore,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6939.0000,23.7959,"{""20202021"": 29.185, ""20212022"": 23.0695, ""20222023"": 23.07, ""20232024"": 21.6351, ""20242025"": 23.3288, ""20252026"": 25.612}",
8475413.0000,Justin Dowling,"[20202021, 20212022, 20232024, 20242025]",1098.4667,23.7604,"{""20202021"": 19.671, ""20212022"": 25.0138, ""20232024"": 42.7553, ""20242025"": 24.7437}",
8475768.0000,Jaden Schwartz,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5746.3167,23.7543,"{""20202021"": 26.3877, ""20212022"": 25.6478, ""20222023"": 20.8025, ""20232024"": 23.0072, ""20242025"": 23.7003, ""20252026"": 28.7949}",
8480748.0000,Kiefer Sherwood,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3469.3667,23.7450,"{""20202021"": 17.364, ""20212022"": 20.375, ""20222023"": 25.5212, ""20232024"": 24.1242, ""20242025"": 23.8342, ""20252026"": 23.8971}",
8477330.0000,Dominik Kubalik,"[20202021, 20212022, 20222023, 20232024]",4119.0833,23.7431,"{""20202021"": 23.8551, ""20212022"": 25.089, ""20222023"": 23.1008, ""20232024"": 22.8}",
8470612.0000,Ryan Getzlaf,"[20202021, 20212022]",1877.2667,23.7153,"{""20202021"": 22.5106, ""20212022"": 24.6409}",
8476448.0000,William Karlsson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6938.8333,23.6754,"{""20202021"": 21.579, ""20212022"": 22.3442, ""20222023"": 24.8696, ""20232024"": 26.0633, ""20242025"": 23.6925, ""20252026"": 15.6245}",
8477932.0000,Aaron Ekblad,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9180.6500,23.6715,"{""20202021"": 26.5926, ""20212022"": 21.8017, ""20222023"": 24.9309, ""20232024"": 22.7897, ""20242025"": 23.2764, ""20252026"": 23.8712}",
8478469.0000,Thomas Chabot,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8372.0833,23.6572,"{""20202021"": 27.4063, ""20212022"": 24.2666, ""20222023"": 22.7546, ""20232024"": 21.7583, ""20242025"": 23.778, ""20252026"": 20.6041}",
8477987.0000,Ryan Donato,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5687.4333,23.6521,"{""20202021"": 24.6461, ""20212022"": 21.5111, ""20222023"": 22.829, ""20232024"": 24.3917, ""20242025"": 24.9459, ""20252026"": 23.5253}",
8482095.0000,Tyler Kleven,"[20222023, 20232024, 20242025, 20252026]",2085.6167,23.6477,"{""20222023"": 18.8909, ""20232024"": 22.1344, ""20242025"": 24.6155, ""20252026"": 23.0101}",
8482070.0000,Mitchell Chaffee,"[20212022, 20232024, 20242025, 20252026]",1308.6667,23.6118,"{""20212022"": 8.0537, ""20232024"": 22.7384, ""20242025"": 24.4766, ""20252026"": 22.2738}",
8479315.0000,Joey Anderson,"[20202021, 20212022, 20222023, 20232024, 20242025]",1466.9833,23.5995,"{""20202021"": 31.25, ""20212022"": 25.9878, ""20222023"": 23.3521, ""20232024"": 21.3156, ""20242025"": 30.9301}",
8473419.0000,Brad Marchand,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8137.6667,23.5792,"{""20202021"": 22.2017, ""20212022"": 23.4474, ""20222023"": 23.8464, ""20232024"": 24.4626, ""20242025"": 23.0797, ""20252026"": 25.0309}",
8474141.0000,Patrick Kane,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7402.9167,23.5529,"{""20202021"": 25.1881, ""20212022"": 21.5366, ""20222023"": 24.5785, ""20232024"": 24.5466, ""20242025"": 23.7985, ""20252026"": 21.6839}",
8479999.0000,Casey Mittelstadt,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6204.4500,23.5186,"{""20202021"": 29.8541, ""20212022"": 23.9138, ""20222023"": 25.494, ""20232024"": 21.6316, ""20242025"": 21.9176, ""20252026"": 20.9424}",
8481006.0000,Tyler Tucker,"[20222023, 20232024, 20242025, 20252026]",1845.4167,23.4744,"{""20222023"": 19.859, ""20232024"": 24.5083, ""20242025"": 24.64, ""20252026"": 24.1371}",
8477501.0000,Valeri Nichushkin,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6736.4667,23.4693,"{""20202021"": 24.923, ""20212022"": 25.3306, ""20222023"": 22.6689, ""20232024"": 21.9416, ""20242025"": 19.7659, ""20252026"": 25.9184}",
8475163.0000,Alex Chiasson,"[20202021, 20212022, 20222023]",1631.3833,23.4647,"{""20202021"": 24.057, ""20212022"": 24.0344, ""20222023"": 20.1284}",
8477488.0000,Brett Pesce,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8963.3000,23.4490,"{""20202021"": 25.4849, ""20212022"": 25.4943, ""20222023"": 19.694, ""20232024"": 20.981, ""20242025"": 25.9434, ""20252026"": 25.5575}",
8480893.0000,Kirill Marchenko,"[20222023, 20232024, 20242025, 20252026]",4583.2833,23.4461,"{""20222023"": 24.8588, ""20232024"": 24.4796, ""20242025"": 23.6775, ""20252026"": 20.2587}",
8471276.0000,David Krejci,"[20202021, 20222023]",2378.3667,23.4363,"{""20202021"": 22.0681, ""20222023"": 24.605}",
8476869.0000,Brady Skjei,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10334.1000,23.4331,"{""20202021"": 25.483, ""20212022"": 25.5675, ""20222023"": 19.2651, ""20232024"": 20.3024, ""20242025"": 25.0299, ""20252026"": 27.7273}",
8481581.0000,Thomas Harley,"[20212022, 20222023, 20232024, 20242025, 20252026]",6268.9333,23.4298,"{""20212022"": 24.4924, ""20222023"": 19.566, ""20232024"": 22.981, ""20242025"": 24.209, ""20252026"": 23.706}",
8476887.0000,Filip Forsberg,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7181.6333,23.4264,"{""20202021"": 23.7358, ""20212022"": 25.6283, ""20222023"": 23.283, ""20232024"": 21.4471, ""20242025"": 23.5868, ""20252026"": 23.4}",
8477346.0000,MacKenzie Weegar,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10016.6500,23.4090,"{""20202021"": 27.5295, ""20212022"": 24.8961, ""20222023"": 22.4243, ""20232024"": 24.5075, ""20242025"": 20.1469, ""20252026"": 20.739}",
8475722.0000,Jason Zucker,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5373.1500,23.4053,"{""20202021"": 22.3735, ""20212022"": 27.7256, ""20222023"": 23.1909, ""20232024"": 24.5528, ""20242025"": 22.5201, ""20252026"": 19.6606}",
8476958.0000,Jaccob Slavin,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10197.3167,23.3885,"{""20202021"": 25.6186, ""20212022"": 22.8067, ""20222023"": 21.6716, ""20232024"": 23.6745, ""20242025"": 24.5991, ""20252026"": 21.3153}",
8477810.0000,Joel Hanley,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3634.0500,23.3789,"{""20202021"": 20.6753, ""20212022"": 27.849, ""20222023"": 21.0661, ""20232024"": 24.6744, ""20242025"": 23.4041, ""20252026"": 21.3847}",
8475193.0000,Tomas Tatar,"[20202021, 20212022, 20222023, 20232024, 20242025]",5079.0000,23.3668,"{""20202021"": 20.8204, ""20212022"": 27.6989, ""20222023"": 22.0399, ""20232024"": 23.1743, ""20242025"": 22.5036}",
8479344.0000,Jesse Puljujarvi,"[20202021, 20212022, 20222023, 20232024, 20242025]",3693.2833,23.3613,"{""20202021"": 23.4471, ""20212022"": 23.9611, ""20222023"": 21.3039, ""20232024"": 24.3541, ""20242025"": 26.4921}",
8482079.0000,Marco Rossi,"[20212022, 20222023, 20232024, 20242025, 20252026]",3769.9833,23.3476,"{""20212022"": 28.877, ""20222023"": 22.2037, ""20232024"": 23.2611, ""20242025"": 22.9064, ""20252026"": 24.7926}",
8477504.0000,Josh Morrissey,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10803.7000,23.3142,"{""20202021"": 25.6978, ""20212022"": 24.5125, ""20222023"": 22.61, ""20232024"": 21.7997, ""20242025"": 23.6095, ""20252026"": 21.6746}",
8477955.0000,Jared McCann,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6516.2500,23.3048,"{""20202021"": 21.5335, ""20212022"": 22.6137, ""20222023"": 22.0893, ""20232024"": 24.2, ""20242025"": 25.6007, ""20252026"": 22.2065}",
8481028.0000,Martin Pospisil,"[20232024, 20242025, 20252026]",2042.0333,23.3003,"{""20232024"": 23.4359, ""20242025"": 23.2981, ""20252026"": 22.6096}",
8480018.0000,Nick Suzuki,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9399.1667,23.2999,"{""20202021"": 23.7646, ""20212022"": 25.0391, ""20222023"": 23.2296, ""20232024"": 24.5522, ""20242025"": 21.9335, ""20252026"": 20.2463}",
8478403.0000,Jack Eichel,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7008.5500,23.2944,"{""20202021"": 20.35, ""20212022"": 22.8683, ""20222023"": 24.2521, ""20232024"": 23.8435, ""20242025"": 24.5476, ""20252026"": 20.0028}",
8475744.0000,Evgeny Kuznetsov,"[20202021, 20212022, 20222023, 20232024]",5220.4333,23.2624,"{""20202021"": 23.4959, ""20212022"": 21.4937, ""20222023"": 24.523, ""20232024"": 24.1782}",
8477404.0000,Jake Guentzel,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8852.8667,23.2535,"{""20202021"": 23.6442, ""20212022"": 24.7369, ""20222023"": 24.4734, ""20232024"": 22.5189, ""20242025"": 21.4707, ""20252026"": 22.5063}",
8475786.0000,Zach Hyman,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9124.0500,23.2200,"{""20202021"": 26.0921, ""20212022"": 28.6027, ""20222023"": 23.1154, ""20232024"": 19.2247, ""20242025"": 20.7031, ""20252026"": 23.0697}",
8473512.0000,Claude Giroux,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8108.6167,23.2123,"{""20202021"": 24.8542, ""20212022"": 23.5501, ""20222023"": 24.6421, ""20232024"": 22.4352, ""20242025"": 23.1263, ""20252026"": 19.4883}",
8480015.0000,Owen Tippett,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6128.2000,23.2042,"{""20202021"": 26.5709, ""20212022"": 22.0316, ""20222023"": 25.5754, ""20232024"": 22.1366, ""20242025"": 21.9996, ""20252026"": 21.5829}",
8478440.0000,Dylan Strome,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7210.4500,23.1830,"{""20202021"": 22.8118, ""20212022"": 22.935, ""20222023"": 23.1717, ""20232024"": 23.0049, ""20242025"": 22.5216, ""20252026"": 25.1954}",
8479407.0000,Jesper Bratt,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7798.8167,23.1804,"{""20202021"": 25.071, ""20212022"": 27.9274, ""20222023"": 20.581, ""20232024"": 22.0163, ""20242025"": 24.474, ""20252026"": 19.1777}",
8480069.0000,Cale Makar,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",11060.2833,23.1748,"{""20202021"": 19.7785, ""20212022"": 24.5219, ""20222023"": 24.849, ""20232024"": 24.129, ""20242025"": 21.6198, ""20252026"": 22.6305}",
8477950.0000,Tony DeAngelo,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5437.6500,23.1718,"{""20202021"": 21.9121, ""20212022"": 21.1441, ""20222023"": 27.0837, ""20232024"": 19.8498, ""20242025"": 23.4352, ""20252026"": 22.1449}",
8481059.0000,Scott Perunovich,"[20212022, 20232024, 20242025]",1755.8333,23.1685,"{""20212022"": 22.9712, ""20232024"": 22.5541, ""20242025"": 24.2035}",
8478109.0000,Victor Olofsson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5312.8333,23.1628,"{""20202021"": 24.2094, ""20212022"": 24.7509, ""20222023"": 23.8521, ""20232024"": 23.9993, ""20242025"": 20.2833, ""20252026"": 20.9643}",
8477947.0000,Sonny Milano,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2762.4333,23.1535,"{""20202021"": 14.876, ""20212022"": 22.1947, ""20222023"": 24.6958, ""20232024"": 23.508, ""20242025"": 47.1495, ""20252026"": 21.6228}",
8482665.0000,Matty Beniers,"[20212022, 20222023, 20232024, 20242025, 20252026]",5607.8500,23.1426,"{""20212022"": 19.4805, ""20222023"": 22.6039, ""20232024"": 22.7889, ""20242025"": 24.5929, ""20252026"": 22.9766}",
8481523.0000,Kirby Dach,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3912.1667,23.1278,"{""20202021"": 24.2309, ""20212022"": 25.5006, ""20222023"": 20.4148, ""20232024"": 13.8284, ""20242025"": 22.9008, ""20252026"": 23.0924}",
8478407.0000,Vince Dunn,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8304.3833,23.1275,"{""20202021"": 22.1232, ""20212022"": 23.2138, ""20222023"": 22.3508, ""20232024"": 23.959, ""20242025"": 24.0918, ""20252026"": 23.1978}",
8478398.0000,Kyle Connor,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9162.1667,23.1234,"{""20202021"": 21.7383, ""20212022"": 25.9537, ""20222023"": 21.7929, ""20232024"": 22.4654, ""20242025"": 24.443, ""20252026"": 21.0013}",
8485366.0000,Matthew Schaefer,[20252026],1315.1833,23.0842,"{""20252026"": 23.0842}",
8479385.0000,Jordan Kyrou,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7375.5667,23.0789,"{""20202021"": 24.4493, ""20212022"": 25.9761, ""20222023"": 24.4255, ""20232024"": 21.4543, ""20242025"": 21.078, ""20252026"": 20.0867}",
8478449.0000,Roope Hintz,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7552.3333,23.0631,"{""20202021"": 21.9126, ""20212022"": 25.2199, ""20222023"": 20.2476, ""20232024"": 22.6484, ""20242025"": 25.7862, ""20252026"": 20.0973}",
8473563.0000,Nicklas Backstrom,"[20202021, 20212022, 20222023, 20232024]",2883.6167,23.0544,"{""20202021"": 24.064, ""20212022"": 22.4584, ""20222023"": 23.1523, ""20232024"": 17.5157}",
8471698.0000,T.J. Oshie,"[20202021, 20212022, 20222023, 20232024]",3922.3167,23.0374,"{""20202021"": 23.2982, ""20212022"": 22.5239, ""20222023"": 22.1451, ""20232024"": 24.1484}",
8480028.0000,Morgan Frost,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5295.0167,23.0368,"{""20202021"": 17.5896, ""20212022"": 28.328, ""20222023"": 25.1089, ""20232024"": 21.6736, ""20242025"": 20.1179, ""20252026"": 21.1596}",
8476460.0000,Mark Scheifele,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9009.1833,23.0298,"{""20202021"": 21.4765, ""20212022"": 23.0886, ""20222023"": 23.284, ""20232024"": 23.48, ""20242025"": 24.8539, ""20252026"": 20.7704}",
8480008.0000,Adam Ruzicka,"[20202021, 20212022, 20222023, 20232024]",1251.4333,23.0136,"{""20202021"": 22.3256, ""20212022"": 24.2537, ""20222023"": 20.7127, ""20232024"": 25.001}",
8481617.0000,Vasily Podkolzin,"[20212022, 20222023, 20232024, 20242025, 20252026]",3739.4167,23.0089,"{""20212022"": 26.2431, ""20222023"": 23.1336, ""20232024"": 23.198, ""20242025"": 21.6007, ""20252026"": 20.9686}",
8476979.0000,Erik Gustafsson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5619.9833,23.0072,"{""20202021"": 20.5656, ""20212022"": 24.3531, ""20222023"": 23.3303, ""20232024"": 23.5905, ""20242025"": 22.0404, ""20252026"": 14.9254}",
8480336.0000,Sean Walker,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6420.6500,23.0070,"{""20202021"": 25.7469, ""20212022"": 26.1264, ""20222023"": 27.5251, ""20232024"": 24.8514, ""20242025"": 19.0406, ""20252026"": 18.6763}",
8478856.0000,Conor Garland,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6940.9000,23.0028,"{""20202021"": 22.1202, ""20212022"": 25.2422, ""20222023"": 24.5354, ""20232024"": 20.6379, ""20242025"": 21.1308, ""20252026"": 25.7604}",
8481533.0000,Trevor Zegras,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5679.3000,22.9993,"{""20202021"": 20.611, ""20212022"": 22.4291, ""20222023"": 23.4146, ""20232024"": 23.2812, ""20242025"": 26.3556, ""20252026"": 20.7019}",
8484801.0000,Macklin Celebrini,"[20242025, 20252026]",2456.1333,22.9629,"{""20242025"": 22.9871, ""20252026"": 22.9353}",
8479337.0000,Alex DeBrincat,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8200.7333,22.9150,"{""20202021"": 24.5497, ""20212022"": 23.0486, ""20222023"": 21.713, ""20232024"": 24.1989, ""20242025"": 23.1457, ""20252026"": 20.5088}",
8480113.0000,Alex Iafallo,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7085.5667,22.9142,"{""20202021"": 23.6423, ""20212022"": 20.9474, ""20222023"": 24.4591, ""20232024"": 24.2102, ""20242025"": 22.4033, ""20252026"": 22.3877}",
8478873.0000,Troy Terry,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6929.0667,22.8862,"{""20202021"": 22.9395, ""20212022"": 23.2937, ""20222023"": 22.8874, ""20232024"": 22.7769, ""20242025"": 24.397, ""20252026"": 19.2339}",
8482476.0000,Emil Heineman,"[20232024, 20242025, 20252026]",1661.1667,22.8634,"{""20232024"": 22.6036, ""20242025"": 21.153, ""20252026"": 24.3537}",
8479323.0000,Adam Fox,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10462.1167,22.8424,"{""20202021"": 27.4879, ""20212022"": 24.4519, ""20222023"": 20.0227, ""20232024"": 21.3198, ""20242025"": 22.4348, ""20252026"": 22.3035}",
8474613.0000,Derek Stepan,"[20202021, 20212022, 20222023]",1747.8000,22.8287,"{""20202021"": 30.6688, ""20212022"": 23.1902, ""20222023"": 19.5591}",
8477479.0000,Tyler Bertuzzi,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6098.9333,22.8237,"{""20202021"": 19.713, ""20212022"": 23.7981, ""20222023"": 21.7046, ""20232024"": 23.2851, ""20242025"": 23.4437, ""20252026"": 21.6273}",
8478047.0000,Michael Bunting,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6104.9333,22.8209,"{""20202021"": 19.6843, ""20212022"": 24.1931, ""20222023"": 24.4072, ""20232024"": 20.8887, ""20242025"": 21.7905, ""20252026"": 23.8792}",
8471218.0000,Blake Wheeler,"[20202021, 20212022, 20222023, 20232024]",4381.3500,22.8149,"{""20202021"": 21.8563, ""20212022"": 23.1021, ""20222023"": 22.6389, ""20232024"": 24.1362}",
8477935.0000,Sam Bennett,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7747.2333,22.8004,"{""20202021"": 27.7856, ""20212022"": 21.0724, ""20222023"": 23.8497, ""20232024"": 21.3318, ""20242025"": 21.9423, ""20252026"": 23.3317}",
8481557.0000,Matt Boldy,"[20212022, 20222023, 20232024, 20242025, 20252026]",6558.4333,22.7981,"{""20212022"": 26.5871, ""20222023"": 20.2363, ""20232024"": 20.6933, ""20242025"": 24.263, ""20252026"": 24.3777}",
8478010.0000,Brayden Point,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8756.1667,22.7771,"{""20202021"": 23.0683, ""20212022"": 24.2323, ""20222023"": 22.6709, ""20232024"": 21.9876, ""20242025"": 22.5068, ""20252026"": 22.0659}",
8475913.0000,Mark Stone,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6831.1167,22.7752,"{""20202021"": 22.6571, ""20212022"": 21.32, ""20222023"": 24.7339, ""20232024"": 24.1395, ""20242025"": 22.4077, ""20252026"": 19.8859}",
8475200.0000,Dmitry Orlov,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9090.2500,22.7717,"{""20202021"": 23.9651, ""20212022"": 23.9438, ""20222023"": 26.925, ""20232024"": 18.4476, ""20242025"": 20.0533, ""20252026"": 24.2396}",
8484304.0000,Uvis Balinskis,"[20232024, 20242025, 20252026]",1960.4833,22.7699,"{""20232024"": 22.8831, ""20242025"": 21.7579, ""20252026"": 25.1325}",
8477934.0000,Leon Draisaitl,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10546.7500,22.7672,"{""20202021"": 24.3776, ""20212022"": 26.4952, ""20222023"": 23.2101, ""20232024"": 21.7082, ""20242025"": 19.8482, ""20252026"": 18.8862}",
8476461.0000,Sean Couturier,"[20202021, 20212022, 20232024, 20242025, 20252026]",4891.0667,22.7435,"{""20202021"": 23.2476, ""20212022"": 26.5877, ""20232024"": 19.2271, ""20242025"": 22.6418, ""20252026"": 25.3617}",
8483515.0000,Juraj SlafkovskÃ½,"[20222023, 20232024, 20242025, 20252026]",4368.0667,22.7332,"{""20222023"": 24.0554, ""20232024"": 24.5463, ""20242025"": 21.5759, ""20252026"": 21.0558}",
8480078.0000,Filip Chytil,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4060.0667,22.7287,"{""20202021"": 26.249, ""20212022"": 21.1473, ""20222023"": 20.4883, ""20232024"": 24.8346, ""20242025"": 24.9792, ""20252026"": 25.0058}",
8475184.0000,Chris Kreider,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8115.0833,22.7280,"{""20202021"": 22.3481, ""20212022"": 23.9687, ""20222023"": 21.5562, ""20232024"": 21.5627, ""20242025"": 27.1552, ""20252026"": 19.0699}",
8478444.0000,Brock Boeser,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7628.3833,22.7230,"{""20202021"": 24.9415, ""20212022"": 23.1364, ""20222023"": 22.8845, ""20232024"": 21.5245, ""20242025"": 21.2183, ""20252026"": 23.6598}",
8478975.0000,Mason Marchment,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6142.0667,22.7122,"{""20202021"": 22.2656, ""20212022"": 17.0106, ""20222023"": 25.9846, ""20232024"": 24.3993, ""20242025"": 23.1631, ""20252026"": 19.8791}",
8480208.0000,Drake Batherson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7164.4333,22.7122,"{""20202021"": 27.9808, ""20212022"": 24.4626, ""20222023"": 21.0736, ""20232024"": 21.963, ""20242025"": 22.7281, ""20252026"": 19.2355}",
8476389.0000,Vincent Trocheck,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9156.5333,22.7051,"{""20202021"": 21.265, ""20212022"": 20.9771, ""20222023"": 21.5621, ""20232024"": 24.0077, ""20242025"": 23.444, ""20252026"": 25.2579}",
8482078.0000,Lucas Raymond,"[20212022, 20222023, 20232024, 20242025, 20252026]",6699.9333,22.7017,"{""20212022"": 23.1806, ""20222023"": 21.4183, ""20232024"": 24.3254, ""20242025"": 22.5471, ""20252026"": 21.4813}",
8474602.0000,Justin Schultz,"[20202021, 20212022, 20222023, 20232024]",5079.9333,22.7011,"{""20202021"": 25.6661, ""20212022"": 21.8099, ""20222023"": 22.52, ""20232024"": 21.4376}",
8480036.0000,Miro Heiskanen,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10710.5000,22.6880,"{""20202021"": 23.9001, ""20212022"": 26.1293, ""20222023"": 22.4236, ""20232024"": 20.8389, ""20242025"": 20.3898, ""20252026"": 22.6095}",
8482109.0000,Alexis LafreniÃ¨re,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7487.1333,22.6469,"{""20202021"": 25.5276, ""20212022"": 22.9362, ""20222023"": 20.3875, ""20232024"": 22.9127, ""20242025"": 22.9887, ""20252026"": 22.0299}",
8482699.0000,Dylan Guenther,"[20222023, 20232024, 20242025, 20252026]",3133.4667,22.6139,"{""20222023"": 24.1276, ""20232024"": 23.4684, ""20242025"": 21.8701, ""20252026"": 22.0742}",
8475726.0000,Tyler Toffoli,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7518.6500,22.6078,"{""20202021"": 23.6007, ""20212022"": 26.1338, ""20222023"": 20.8355, ""20232024"": 20.9748, ""20242025"": 21.2765, ""20252026"": 22.6911}",
8477962.0000,Brendan Lemieux,"[20202021, 20212022, 20222023, 20232024]",1820.1167,22.5810,"{""20202021"": 26.5609, ""20212022"": 18.8034, ""20222023"": 24.4889, ""20232024"": 20.0791}",
8479318.0000,Auston Matthews,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8766.4000,22.5794,"{""20202021"": 22.7174, ""20212022"": 21.8504, ""20222023"": 21.6647, ""20232024"": 21.4805, ""20242025"": 24.2912, ""20252026"": 25.4395}",
8471685.0000,Anze Kopitar,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9028.4500,22.5554,"{""20202021"": 24.4808, ""20212022"": 21.3651, ""20222023"": 22.7831, ""20232024"": 21.6421, ""20242025"": 23.5658, ""20252026"": 21.912}",
8475692.0000,Mats Zuccarello,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7337.2000,22.5536,"{""20202021"": 25.6933, ""20212022"": 23.2466, ""20222023"": 20.4008, ""20232024"": 21.597, ""20242025"": 24.6441, ""20252026"": 20.1569}",
8482148.0000,Hendrix Lapierre,"[20212022, 20232024, 20242025, 20252026]",1364.7667,22.5533,"{""20212022"": 19.8146, ""20232024"": 25.093, ""20242025"": 19.4228, ""20252026"": 21.0094}",
8471214.0000,Alex Ovechkin,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7971.4500,22.5354,"{""20202021"": 25.0747, ""20212022"": 20.977, ""20222023"": 22.2524, ""20232024"": 22.578, ""20242025"": 22.1287, ""20252026"": 23.6607}",
8482126.0000,Emil Andrae,"[20232024, 20242025, 20252026]",1345.1167,22.5259,"{""20232024"": 30.0, ""20242025"": 20.7578, ""20252026"": 23.9239}",
