player_name,team,pos,PFR,PUR,PAR,games_played,total_5v5_toi_minutes,toi_per_game,oz_faceoff_shifts,oz_faceoff_shifts_per_game,dz_faceoff_shifts,dz_faceoff_shifts_per_game,player_OZ_retention_pct,player_DZ_escape_rate_pct,OUER,DUER,OAER,DAER,NZ_ratio,ROC,ROL,ROC_adj,ROL_adj,context_flag,CF_pct,player_id,seasons_covered,player_DZ_time_pct,PUR_raw,PAR_raw,teammates_avg_OZ_retention,teammates_avg_DZ_escape,ROC_weight_sec,ROL_weight_sec
Otto Stenberg,STL,C,0.8912,0.5926,0.6649,32,383.28,11.978,59,1.844,67,2.094,70.36,26.71,0.974,1.0108,0.969,1.0451,1.0922,0.6401,0.613,0.6974,0.6815,🟡 Solid — self made,0.4729,8484230,2025-26,73.29,2.0057,2.0354,0.7261,0.2555,65096,45941
Noah Cates,PHI,L,0.8914,0.5633,0.6319,301,3694.58,12.274,568,1.887,682,2.266,74.85,21.27,1.0361,0.8049,1.0324,0.8354,1.0927,0.6433,0.6082,0.7028,0.6856,🟡 Solid — self made,0.5124,8480220,"2022-23, 2023-24, 2024-25, 2025-26",78.73,1.9065,1.9343,0.725,0.2546,645974,435993
Matthew Poitras,BOS,C,0.8914,0.6103,0.6847,69,808.13,11.712,140,2.029,62,0.899,73.88,28.21,1.0227,1.0677,1.0326,1.0882,0.9276,0.6187,0.5914,0.6791,0.6586,🟡 Solid — self made,0.4797,8483505,"2023-24, 2024-25, 2025-26",71.79,2.0656,2.0958,0.7154,0.2593,141523,94542
David Pastrnak,BOS,R,0.8917,0.7938,0.8902,343,5156.38,15.033,1232,3.592,515,1.501,71.89,29.68,0.9951,1.1232,1.0058,1.1426,0.9295,0.6425,0.6087,0.7026,0.6741,🟢 Elite — self made,0.5055,8477956,"2022-23, 2023-24, 2024-25, 2025-26",70.32,2.6867,2.7249,0.7148,0.2597,907434,615437
Nick Bjugstad,NJD,C,0.8921,0.5673,0.6359,293,3494.53,11.927,510,1.741,664,2.266,73.87,23.4,1.0225,0.8857,1.0234,0.9111,1.0123,0.6334,0.6019,0.6926,0.6741,🟡 Solid — self made,0.4918,8475760,"2022-23, 2023-24, 2024-25, 2025-26",76.6,1.9201,1.9466,0.7218,0.2569,610142,417425
Morgan Geekie,BOS,C,0.8921,0.6168,0.6915,329,4208.72,12.792,851,2.587,506,1.538,69.53,25.68,0.9625,0.9719,0.9773,0.9838,0.9255,0.6314,0.6179,0.6914,0.6891,🟡 Solid — self made,0.5011,8479987,"2022-23, 2023-24, 2024-25, 2025-26",74.32,2.0878,2.1166,0.7115,0.261,738385,497108
Sam Colangelo,ANA,R,0.8921,0.5342,0.5988,44,477.5,10.852,78,1.773,90,2.045,66.64,27.8,0.9224,1.0523,0.9496,1.0523,0.9299,0.6205,0.5926,0.6814,0.6723,🔴 Underperforming — tough situation,0.4552,8482118,"2023-24, 2024-25, 2025-26",72.2,1.808,1.833,0.7017,0.2642,82876,57184
Rodrigo Abols,PHI,C,0.8921,0.5225,0.5857,64,606.83,9.482,72,1.125,70,1.094,75.38,30.84,1.0435,1.1672,1.0497,1.1913,1.0912,0.6059,0.5371,0.6634,0.6024,🔴 Underperforming — tough situation,0.5032,8479022,"2024-25, 2025-26",69.16,1.7685,1.7928,0.7181,0.2589,103322,71640
William Nylander,TOR,R,0.8922,0.7106,0.7965,339,4921.27,14.517,997,2.941,535,1.578,71.62,25.69,0.9914,0.9724,1.0016,0.9891,0.9266,0.6404,0.6582,0.6997,0.7374,🟢 Elite — self made,0.5043,8477939,"2022-23, 2023-24, 2024-25, 2025-26",74.31,2.4053,2.4382,0.7151,0.2598,863149,590269
Nico Sturm,MIN,C,0.8924,0.5083,0.5695,256,2647.42,10.341,287,1.121,549,2.145,72.3,25.66,1.0007,0.971,1.0182,0.9799,1.0962,0.6234,0.5499,0.6832,0.6089,🔴 Underperforming — tough situation,0.4907,8481477,"2022-23, 2023-24, 2024-25, 2025-26",74.34,1.7203,1.7434,0.71,0.2618,462937,289852
Sammy Blais,MTL,L,0.8925,0.4849,0.5434,145,1435.02,9.897,201,1.386,166,1.145,71.04,25.96,0.9833,0.9824,0.9918,1.0002,0.956,0.6037,0.5685,0.6638,0.6316,🔴 Underperforming — tough situation,0.4709,8478104,"2022-23, 2023-24, 2025-26",74.04,1.6413,1.6633,0.7162,0.2595,247072,149763
Scott Laughton,LAK,C,0.8926,0.583,0.6532,316,3880.57,12.28,509,1.611,743,2.351,74.22,23.18,1.0273,0.8773,1.0264,0.9033,1.0153,0.6311,0.5839,0.6893,0.6545,🟡 Solid — self made,0.5187,8476872,"2022-23, 2023-24, 2024-25, 2025-26",76.82,1.9734,1.9994,0.7231,0.2566,676834,449223
Givani Smith,COL,R,0.8928,0.3372,0.3777,86,617.07,7.175,88,1.023,82,0.953,68.06,24.92,0.9421,0.9431,0.9466,0.9631,0.9284,0.5968,0.5254,0.6543,0.582,🔴 Underperforming — tough situation,0.4747,8479379,"2022-23, 2023-24, 2024-25",75.08,1.1412,1.1561,0.719,0.2587,106240,63994
Jake DeBrusk,VAN,L,0.8929,0.5801,0.6497,326,4045.38,12.409,874,2.681,725,2.224,74.59,22.27,1.0325,0.8429,1.0273,0.8722,1.0233,0.6492,0.6192,0.7089,0.6908,🟡 Solid — self made,0.5005,8478498,"2022-23, 2023-24, 2024-25, 2025-26",77.73,1.9635,1.9887,0.7261,0.2554,709639,478676
Mike Hoffman,SJS,L,0.894,0.5702,0.6377,133,1611.45,12.116,202,1.519,236,1.774,66.11,25.7,0.9151,0.9727,0.9509,0.9587,1.0573,0.6249,0.6036,0.6841,0.6688,🟡 Solid — self made,0.4745,8474884,"2022-23, 2023-24",74.3,1.9298,1.9521,0.6952,0.2681,281691,179491
Mason Appleton,DET,C,0.894,0.6664,0.7454,282,3711.62,13.162,475,1.684,666,2.362,71.93,27.36,0.9957,1.0354,0.9997,1.055,0.9997,0.6434,0.6227,0.7026,0.6918,🟢 Elite — self made,0.5036,8478891,"2022-23, 2023-24, 2024-25, 2025-26",72.64,2.2554,2.2817,0.7196,0.2593,654487,431312
Alexander Barabanov,SJS,L,0.8941,0.6947,0.777,114,1586.4,13.916,237,2.079,236,2.07,72.49,26.41,1.0034,0.9994,1.0137,1.0122,1.0731,0.6333,0.6011,0.6951,0.6655,🟢 Elite — self made,0.4774,8482222,"2022-23, 2023-24",73.59,2.3515,2.3786,0.7151,0.2609,279817,181022
Auston Matthews,TOR,C,0.8945,0.8012,0.8957,311,4723.83,15.189,910,2.926,520,1.672,72.72,29.31,1.0066,1.1094,1.0186,1.1208,0.9499,0.653,0.6709,0.7118,0.7473,🟢 Elite — self made,0.5312,8479318,"2022-23, 2023-24, 2024-25, 2025-26",70.69,2.7117,2.7417,0.7139,0.2615,834524,566877
Barrett Hayton,UTA,C,0.8945,0.6173,0.6902,264,3348.12,12.682,582,2.205,606,2.295,79.4,22.56,1.0991,0.8537,1.0834,0.8911,1.0487,0.6396,0.6519,0.6996,0.7331,🟡 Solid — self made,0.5102,8480849,"2022-23, 2023-24, 2024-25, 2025-26",77.44,2.0895,2.1127,0.7329,0.2531,588164,394148
Cutter Gauthier,ANA,L,0.8946,0.6639,0.7421,158,1993.38,12.616,335,2.12,277,1.753,68.99,30.54,0.955,1.1559,0.9821,1.1519,0.9297,0.6366,0.6228,0.6957,0.7,🟢 Elite — self made,0.4976,8483445,"2023-24, 2024-25, 2025-26",69.46,2.247,2.2715,0.7025,0.2652,349291,238743
Leo Carlsson,ANA,C,0.8948,0.6574,0.7347,200,2671.08,13.355,437,2.185,307,1.535,72.35,25.72,1.0015,0.9734,1.0246,0.9713,0.9971,0.6406,0.6512,0.7009,0.7314,🟢 Elite — self made,0.5078,8484153,"2023-24, 2024-25, 2025-26",74.28,2.2252,2.249,0.7061,0.2648,470612,320209
Adam Gaudette,SJS,C,0.8949,0.447,0.4995,155,1469.33,9.48,265,1.71,189,1.219,68.19,25.04,0.9439,0.9478,0.9643,0.9475,0.9797,0.6095,0.5743,0.6695,0.6374,🔴 Underperforming — tough situation,0.4859,8478874,"2023-24, 2024-25, 2025-26",74.96,1.5129,1.529,0.7071,0.2643,253750,171746
Jeff Carter,PIT,C,0.8954,0.4414,0.493,151,1498.58,9.924,116,0.768,497,3.291,68.17,22.21,0.9436,0.8407,0.9624,0.8397,0.9878,0.6213,0.5566,0.6804,0.6173,🔴 Underperforming — tough situation,0.4881,8470604,"2022-23, 2023-24",77.79,1.494,1.509,0.7083,0.2645,258709,167335
J.T. Miller,NYR,C,0.8956,0.6438,0.7188,315,4281.93,13.593,824,2.616,736,2.337,76.4,22.26,1.0576,0.8423,1.049,0.8694,1.0609,0.6556,0.6339,0.7137,0.706,🟢 Elite — self made,0.4906,8476468,"2022-23, 2023-24, 2024-25, 2025-26",77.74,2.1789,2.2002,0.7283,0.256,755339,503217
Brandon Tanev,UTA,L,0.8957,0.5047,0.5634,309,3298.75,10.676,575,1.861,487,1.576,71.33,24.02,0.9874,0.909,1.004,0.9109,1.0235,0.6271,0.5955,0.6864,0.6622,🔴 Underperforming — tough situation,0.505,8479293,"2022-23, 2023-24, 2024-25, 2025-26",75.98,1.7081,1.7247,0.7105,0.2637,574803,379975
James van Riemsdyk,DET,L,0.8957,0.5332,0.5953,286,3137.13,10.969,532,1.86,428,1.497,71.71,25.3,0.9926,0.9576,0.9986,0.9705,1.0527,0.6182,0.6115,0.6779,0.6826,🔴 Underperforming — tough situation,0.5058,8474037,"2022-23, 2023-24, 2024-25, 2025-26",74.7,1.8048,1.8224,0.718,0.2607,546392,357687
Tyler Motte,DET,L,0.8957,0.4707,0.5255,198,1957.15,9.885,235,1.187,262,1.323,71.81,24.22,0.994,0.9165,1.0067,0.9223,1.0312,0.6144,0.5555,0.6727,0.6144,🔴 Underperforming — tough situation,0.4989,8477353,"2022-23, 2023-24, 2024-25",75.78,1.5933,1.6087,0.7133,0.2626,339803,221238
Olle Lycksell,OTT,R,0.8958,0.4798,0.5356,52,530.33,10.199,82,1.577,50,0.962,75.83,22.14,1.0497,0.8377,1.0429,0.8626,0.9871,0.6079,0.584,0.668,0.6539,🔴 Underperforming — tough situation,0.5272,8480245,"2022-23, 2023-24, 2024-25, 2025-26",77.86,1.6241,1.6396,0.7271,0.2566,91857,62219
Mathieu Joseph,LAK,R,0.8963,0.5741,0.6405,241,2814.67,11.679,341,1.415,379,1.573,73.47,25.23,1.017,0.955,1.0214,0.9683,1.037,0.6261,0.5998,0.6871,0.6658,🟡 Solid — self made,0.5023,8478472,"2022-23, 2023-24, 2024-25, 2025-26",74.77,1.9431,1.9606,0.7193,0.2606,488926,318024
Drew O'Connor,VAN,L,0.8964,0.6128,0.6836,290,3566.35,12.298,494,1.703,461,1.59,70.57,27.01,0.9768,1.0222,0.9889,1.0279,1.0167,0.6351,0.6182,0.695,0.6803,🟡 Solid — self made,0.5015,8482055,"2022-23, 2023-24, 2024-25, 2025-26",72.99,2.0742,2.0926,0.7136,0.2628,621520,394970
Danton Heinen,CBJ,L,0.8965,0.5693,0.635,272,3079.48,11.322,414,1.522,464,1.706,73.57,26.39,1.0184,0.9987,1.0257,1.0091,0.9913,0.6299,0.6015,0.6886,0.6681,🟡 Solid — self made,0.4932,8478046,"2022-23, 2023-24, 2024-25, 2025-26",73.61,1.9268,1.9436,0.7173,0.2615,535329,351640
Oskar Back,DAL,C,0.8965,0.4652,0.5189,156,1536.7,9.851,135,0.865,214,1.372,72.01,23.72,0.9968,0.8978,1.0204,0.8909,1.0357,0.6226,0.5738,0.6815,0.6355,🔴 Underperforming — tough situation,0.4857,8480840,"2024-25, 2025-26",76.28,1.5746,1.5885,0.7057,0.2663,263210,170536
Garnet Hathaway,PHI,R,0.8969,0.4993,0.5566,306,3070.7,10.035,325,1.062,703,2.297,71.52,26.58,0.99,1.0059,0.9906,1.0219,1.0121,0.6277,0.5671,0.6859,0.6323,🔴 Underperforming — tough situation,0.5291,8477903,"2022-23, 2023-24, 2024-25, 2025-26",73.42,1.6899,1.7039,0.722,0.2601,531217,356655
Zachary Aston-Reese,CBJ,C,0.897,0.5228,0.5828,192,2014.93,10.494,217,1.13,345,1.797,72.99,26.11,1.0103,0.9883,1.0264,0.9886,0.9805,0.6206,0.5772,0.6788,0.6433,🔴 Underperforming — tough situation,0.507,8479944,"2022-23, 2023-24, 2024-25, 2025-26",73.89,1.7696,1.7841,0.7111,0.2642,350501,231638
Logan Cooley,UTA,C,0.897,0.6541,0.7292,210,2787.65,13.275,460,2.19,322,1.533,68.92,27.02,0.954,1.0227,0.9462,1.0467,0.9826,0.6376,0.638,0.6976,0.7157,🟢 Elite — self made,0.4914,8483431,"2023-24, 2024-25, 2025-26",72.98,2.2139,2.232,0.7283,0.2582,486797,330992
Craig Smith,DET,C,0.8971,0.503,0.5607,212,2193.45,10.346,257,1.212,306,1.443,68.83,26.36,0.9527,0.9978,0.9763,0.99,1.0156,0.6175,0.5824,0.6755,0.6463,🔴 Underperforming — tough situation,0.5158,8475225,"2022-23, 2023-24, 2024-25",73.64,1.7026,1.7164,0.705,0.2663,379501,260639
Emil Bemstrom,PIT,R,0.8976,0.4876,0.5432,125,1242.52,9.94,219,1.752,168,1.344,74.09,24.9,1.0255,0.9424,1.0492,0.9336,1.0448,0.6085,0.6182,0.67,0.6785,🔴 Underperforming — tough situation,0.4969,8480205,"2022-23, 2023-24, 2024-25",75.1,1.6504,1.6629,0.7062,0.2667,216296,134877
Emil Heineman,NYI,L,0.8977,0.5769,0.6427,153,1809.08,11.824,252,1.647,258,1.686,67.93,26.87,0.9402,1.0171,0.9645,1.0075,0.9441,0.6417,0.6368,0.7019,0.7103,🟡 Solid — self made,0.4821,8482476,"2023-24, 2024-25, 2025-26",73.13,1.9526,1.9672,0.7043,0.2667,315463,212991
Evgeny Svechnikov,SJS,L,0.8978,0.4519,0.5033,59,602.4,10.21,90,1.525,98,1.661,72.24,20.49,0.9999,0.7756,1.0083,0.7803,1.201,0.6125,0.5204,0.6719,0.5794,🔴 Underperforming — tough situation,0.4824,8478431,2022-23,79.51,1.5295,1.5407,0.7164,0.2627,105687,70382
Joel Farabee,CGY,L,0.8978,0.6414,0.7144,326,4263.53,13.078,796,2.442,576,1.767,72.59,25.43,1.0049,0.9625,0.9974,0.9845,1.0164,0.6383,0.6326,0.6969,0.7033,🟢 Elite — self made,0.5134,8480797,"2022-23, 2023-24, 2024-25, 2025-26",74.57,2.1708,2.1868,0.7278,0.2583,747547,498012
Matthew Knies,TOR,L,0.8978,0.6594,0.7344,267,3588.85,13.441,613,2.296,491,1.839,70.12,26.35,0.9706,0.9973,0.9777,1.0046,0.9669,0.6512,0.6984,0.7111,0.7813,🟢 Elite — self made,0.4984,8482720,"2022-23, 2023-24, 2024-25, 2025-26",73.65,2.2317,2.248,0.7171,0.2623,628787,430367
Pontus Holmberg,TBL,R,0.8979,0.6014,0.6698,248,2812.18,11.339,376,1.516,368,1.484,70.59,30.4,0.9772,1.1505,0.9903,1.1529,0.9814,0.6294,0.6151,0.6888,0.6849,🟡 Solid — self made,0.5097,8480995,"2022-23, 2023-24, 2024-25, 2025-26",69.6,2.0356,2.0504,0.7128,0.2637,491599,333166
Christian Dvorak,PHI,C,0.898,0.6172,0.6873,261,3311.6,12.688,479,1.835,626,2.398,70.43,25.8,0.9749,0.9765,1.0199,0.9454,0.9455,0.6328,0.6236,0.6925,0.6945,🟡 Solid — self made,0.4762,8477989,"2022-23, 2023-24, 2024-25, 2025-26",74.2,2.089,2.1039,0.6905,0.2729,579444,380155
Tim Stützle,OTT,L,0.898,0.7961,0.8865,321,4747.58,14.79,1065,3.318,476,1.483,73.78,30.07,1.0213,1.138,1.0113,1.1634,0.9554,0.6389,0.6343,0.6998,0.7006,🟢 Elite — self made,0.5175,8482116,"2022-23, 2023-24, 2024-25, 2025-26",69.93,2.6944,2.7136,0.7296,0.2585,835591,560996
Mikael Granlund,ANA,C,0.8984,0.6627,0.7377,306,4151.72,13.568,614,2.007,614,2.007,70.32,26.06,0.9734,0.9861,0.9911,0.9815,0.9789,0.6476,0.6399,0.707,0.7055,🟢 Elite — self made,0.4852,8475798,"2022-23, 2023-24, 2024-25, 2025-26",73.94,2.243,2.258,0.7095,0.2655,729797,492191
William Eklund,SJS,L,0.8984,0.7158,0.7967,242,3449.8,14.255,428,1.769,508,2.099,69.73,27.72,0.9652,1.0492,0.9923,1.0355,0.9358,0.6467,0.641,0.707,0.7116,🟢 Elite — self made,0.4879,8482667,"2022-23, 2023-24, 2024-25, 2025-26",72.28,2.4227,2.4389,0.7026,0.2677,606569,402024
Cam Atkinson,TBL,R,0.899,0.4862,0.5409,109,1149.5,10.546,222,2.037,134,1.229,70.86,22.96,0.9809,0.8687,0.9804,0.8805,1.0017,0.6291,0.6089,0.6877,0.6768,🔴 Underperforming — tough situation,0.5172,8474715,"2023-24, 2024-25",77.04,1.6458,1.6557,0.7228,0.2607,200455,137811
Jordan Eberle,SEA,R,0.8992,0.6951,0.773,295,4081.95,13.837,769,2.607,563,1.908,72.14,26.86,0.9987,1.0165,1.0142,1.0125,0.9918,0.6397,0.6441,0.6995,0.7117,🟢 Elite — self made,0.498,8474586,"2022-23, 2023-24, 2024-25, 2025-26",73.14,2.3526,2.3661,0.7113,0.2653,717628,479253
Morgan Frost,CGY,C,0.8992,0.6049,0.6727,314,3939.95,12.548,824,2.624,378,1.204,73.01,24.39,1.0106,0.9232,1.0061,0.939,1.033,0.6293,0.6299,0.6883,0.7013,🟡 Solid — self made,0.5153,8480028,"2022-23, 2023-24, 2024-25, 2025-26",75.61,2.0473,2.0591,0.7257,0.2598,685821,450848
Isak Rosen,WPG,R,0.8993,0.4888,0.5435,51,477.35,9.36,79,1.549,65,1.275,73.22,28.58,1.0136,1.0815,1.0164,1.0905,1.0508,0.6219,0.5832,0.6804,0.6414,🔴 Underperforming — tough situation,0.47,8482765,"2023-24, 2024-25, 2025-26",71.42,1.6545,1.6638,0.7204,0.262,82381,51207
Sean Kuraly,BOS,C,0.8994,0.5538,0.6158,297,3305.78,11.131,302,1.017,688,2.316,71.18,26.71,0.9853,1.0109,1.0089,0.9983,0.9265,0.6213,0.568,0.6801,0.6253,🟡 Solid — self made,0.487,8476374,"2022-23, 2023-24, 2024-25, 2025-26",73.29,1.8746,1.885,0.7055,0.2676,572812,380047
Fabian Zetterlund,OTT,L,0.8994,0.6216,0.6911,321,4169.85,12.99,651,2.028,552,1.72,72.34,24.26,1.0014,0.9181,1.0134,0.9167,1.0037,0.6387,0.6415,0.699,0.7083,🟡 Solid — self made,0.4891,8480188,"2022-23, 2023-24, 2024-25, 2025-26",75.74,2.1037,2.1154,0.7139,0.2646,731327,478406
Radek Faksa,DAL,C,0.8997,0.5354,0.5951,317,3399.65,10.724,301,0.95,614,1.937,70.07,27.29,0.9699,1.0329,0.9916,1.0218,1.0071,0.6199,0.5458,0.6785,0.6039,🔴 Underperforming — tough situation,0.5068,8476889,"2022-23, 2023-24, 2024-25, 2025-26",72.71,1.8122,1.8217,0.7066,0.2671,586956,403005
Noel Acciari,PIT,C,0.8999,0.5209,0.5788,289,3256.7,11.269,211,0.73,934,3.232,66.46,24.69,0.92,0.9345,0.9305,0.9332,0.971,0.6321,0.5561,0.6903,0.6136,🔴 Underperforming — tough situation,0.5,8478569,"2022-23, 2023-24, 2024-25, 2025-26",75.31,1.7631,1.7719,0.7143,0.2646,568795,369858
Patrick Maroon,CHI,L,0.9,0.5329,0.5921,218,2300.77,10.554,314,1.44,263,1.206,69.62,28.06,0.9637,1.0619,0.9915,1.0441,0.9137,0.6132,0.5839,0.6735,0.6412,🔴 Underperforming — tough situation,0.4849,8474034,"2022-23, 2023-24, 2024-25",71.94,1.8037,1.8125,0.7022,0.2687,400798,273432
Dalibor Dvorsky,STL,C,0.9001,0.5613,0.6236,72,859.48,11.937,160,2.222,102,1.417,72.68,23.26,1.0061,0.8803,1.0027,0.8927,1.0911,0.6281,0.628,0.6867,0.6974,🟡 Solid — self made,0.5109,8484164,"2024-25, 2025-26",76.74,1.8999,1.9089,0.7249,0.2606,146381,100566
Alex Killorn,ANA,L,0.9002,0.6504,0.7225,314,4054.42,12.912,687,2.188,642,2.045,72.85,26.75,1.0084,1.0123,1.0293,1.0007,0.984,0.643,0.6514,0.7027,0.7232,🟢 Elite — self made,0.4951,8473986,"2022-23, 2023-24, 2024-25, 2025-26",73.25,2.2013,2.2115,0.7078,0.2673,712121,484692
Alexander Wennberg,SJS,C,0.9002,0.6554,0.728,348,4665.3,13.406,766,2.201,835,2.399,71.76,25.57,0.9933,0.9679,1.0176,0.9528,1.0063,0.651,0.6242,0.7091,0.6922,🟢 Elite — self made,0.4937,8477505,"2022-23, 2023-24, 2024-25, 2025-26",74.43,2.2182,2.2286,0.7052,0.2684,823311,549110
J.T. Compher,DET,L,0.9005,0.6341,0.7041,324,4339.43,13.393,780,2.407,784,2.42,73.1,23.45,1.0119,0.8873,1.0157,0.8917,1.0453,0.6373,0.6394,0.6979,0.7062,🟢 Elite — self made,0.4866,8477456,"2022-23, 2023-24, 2024-25, 2025-26",76.55,2.1461,2.1554,0.7197,0.2629,759426,505718
Michael Pezzetta,TOR,L,0.9006,0.3989,0.4429,158,1221.75,7.733,136,0.861,142,0.899,69.85,29.14,0.9668,1.1027,1.0239,1.0543,0.9668,0.6023,0.556,0.6619,0.6143,🔴 Underperforming — tough situation,0.4832,8479543,"2022-23, 2023-24, 2024-25, 2025-26",70.86,1.3502,1.3558,0.6822,0.2764,209470,119422
Walker Duehr,WPG,R,0.9008,0.4307,0.4782,94,817.73,8.699,104,1.106,69,0.734,64.36,28.95,0.8909,1.0954,0.8847,1.1095,1.0373,0.6055,0.5331,0.6672,0.5837,🔴 Underperforming — tough situation,0.5,8482652,"2022-23, 2023-24, 2024-25, 2025-26",71.05,1.4579,1.4637,0.7275,0.2609,142003,97323
Anthony Duclair,NYI,L,0.9008,0.5844,0.6488,224,2867.52,12.801,526,2.348,421,1.879,71.46,22.25,0.9892,0.8421,0.993,0.8457,0.9737,0.6478,0.6646,0.7066,0.736,🟡 Solid — self made,0.4762,8477407,"2022-23, 2023-24, 2024-25, 2025-26",77.75,1.978,1.986,0.7197,0.2631,504426,342672
Patrik Laine,MTL,L,0.901,0.5812,0.645,132,1635.77,12.392,369,2.795,178,1.348,68.96,24.49,0.9546,0.9268,0.9941,0.8942,0.986,0.6263,0.6593,0.6852,0.7227,🟡 Solid — self made,0.4846,8479339,"2022-23, 2023-24, 2024-25, 2025-26",75.51,1.967,1.9743,0.6937,0.2738,287487,189940
Nino Niederreiter,WPG,R,0.9011,0.6621,0.7348,320,4084.8,12.765,545,1.703,671,2.097,73.26,28.19,1.0141,1.0667,1.0183,1.0701,1.0,0.6413,0.6183,0.7004,0.6823,🟢 Elite — self made,0.5049,8475799,"2022-23, 2023-24, 2024-25, 2025-26",71.81,2.241,2.2492,0.7195,0.2634,717364,482407
Kevin Hayes,PIT,C,0.9013,0.6062,0.6725,252,3026.0,12.008,486,1.929,490,1.944,75.72,25.82,1.0481,0.9771,1.0525,0.9796,1.0212,0.6209,0.5968,0.6803,0.6627,🟡 Solid — self made,0.4919,8475763,"2022-23, 2023-24, 2024-25, 2025-26",74.18,2.0517,2.0587,0.7194,0.2636,527914,346109
Anthony Beauvillier,WSH,L,0.9013,0.6284,0.6972,321,4135.57,12.883,680,2.118,517,1.611,71.19,25.67,0.9854,0.9715,0.9988,0.9647,0.9643,0.6294,0.6249,0.6895,0.6918,🟡 Solid — self made,0.4914,8478463,"2022-23, 2023-24, 2024-25, 2025-26",74.33,2.127,2.1343,0.7127,0.2661,720381,493273
Kiefer Sherwood,SJS,L,0.9014,0.6465,0.7172,255,3094.53,12.135,403,1.58,428,1.678,70.78,30.58,0.9797,1.1574,0.9904,1.1537,0.9496,0.6297,0.6014,0.691,0.6625,🟢 Elite — self made,0.4954,8480748,"2022-23, 2023-24, 2024-25, 2025-26",69.42,2.1881,2.1953,0.7146,0.2651,536486,367151
Kevin Labanc,CBJ,R,0.9015,0.5856,0.6496,152,1718.3,11.305,235,1.546,248,1.632,71.21,28.87,0.9857,1.0926,0.9986,1.0864,1.0254,0.62,0.5917,0.6796,0.655,🟡 Solid — self made,0.4922,8478099,"2022-23, 2023-24, 2024-25",71.13,1.9822,1.9886,0.7131,0.2657,299264,196043
Carl Grundstrom,PHI,R,0.9016,0.5454,0.605,221,2211.22,10.006,351,1.588,262,1.186,70.19,32.11,0.9716,1.2152,0.9894,1.2043,0.9832,0.6154,0.5544,0.6735,0.6102,🟡 Solid — self made,0.5173,8479336,"2022-23, 2023-24, 2024-25, 2025-26",67.89,1.846,1.8519,0.7094,0.2666,385157,255236
Ty Dellandrea,SJS,C,0.9016,0.5464,0.6061,258,2886.4,11.188,366,1.419,437,1.694,72.25,25.35,1.0002,0.9593,1.0264,0.9391,1.0035,0.63,0.5854,0.6889,0.6466,🟡 Solid — self made,0.4824,8480848,"2022-23, 2023-24, 2024-25, 2025-26",74.65,1.8495,1.8552,0.7039,0.2699,502357,333019
Beckett Sennecke,ANA,R,0.9016,0.7469,0.8283,81,1136.33,14.029,183,2.259,141,1.741,74.06,29.34,1.0252,1.1105,1.0562,1.0861,0.9446,0.643,0.6403,0.7019,0.7173,🟢 Elite — self made,0.5217,8484762,2025-26,70.66,2.5279,2.5356,0.7012,0.2702,196362,135008
Mathieu Olivier,CBJ,R,0.9017,0.5902,0.6545,263,3144.05,11.955,414,1.574,589,2.24,72.75,25.72,1.007,0.9735,1.0271,0.9593,0.9764,0.6333,0.5887,0.6931,0.6488,🟡 Solid — self made,0.4943,8479671,"2022-23, 2023-24, 2024-25, 2025-26",74.28,1.9975,2.0035,0.7083,0.2682,549592,360328
Fraser Minten,BOS,C,0.9017,0.5861,0.65,107,1301.58,12.164,176,1.645,135,1.262,67.62,26.34,0.936,0.9968,0.959,0.9796,0.9632,0.6347,0.5909,0.695,0.6553,🟡 Solid — self made,0.5093,8483489,"2023-24, 2024-25, 2025-26",73.66,1.9837,1.9896,0.7051,0.2689,226193,151349
Mavrik Bourque,DAL,C,0.9017,0.6034,0.6692,160,1995.95,12.475,238,1.488,246,1.538,72.15,24.88,0.9987,0.9416,1.0174,0.9287,1.0004,0.6427,0.6233,0.7016,0.6844,🟡 Solid — self made,0.4865,8482145,"2023-24, 2024-25, 2025-26",75.12,2.0421,2.0483,0.7091,0.2679,346694,236377
Trent Frederic,EDM,C,0.9019,0.596,0.6608,332,3862.05,11.633,516,1.554,565,1.702,72.02,27.96,0.997,1.0583,1.0069,1.054,1.0062,0.6252,0.5892,0.6848,0.6477,🟡 Solid — self made,0.5002,8479365,"2022-23, 2023-24, 2024-25, 2025-26",72.04,2.0172,2.0227,0.7153,0.2653,672111,441086
Johnny Gaudreau,CBJ,L,0.9021,0.7432,0.8238,161,2372.72,14.737,466,2.894,386,2.398,74.18,26.33,1.0268,0.9963,1.0493,0.9789,0.9692,0.6448,0.6579,0.704,0.723,🟢 Elite — self made,0.4874,8476346,"2022-23, 2023-24",73.67,2.5155,2.5218,0.7069,0.2689,419481,282336
Elias Lindholm,BOS,C,0.9022,0.5992,0.6641,319,4074.35,12.772,832,2.608,751,2.354,72.77,23.11,1.0073,0.8746,1.0084,0.878,1.0272,0.6472,0.6249,0.7066,0.6924,🟡 Solid — self made,0.5016,8477496,"2022-23, 2023-24, 2024-25, 2025-26",76.89,2.028,2.0328,0.7217,0.2632,719489,481728
